sample	Ng_complex	Ng_branch	Ng_bisect	Ng_coreFuc	Ng_sia
GTEX-Z9EW-1626-SM-5CVMN	0.00807167447143447	0.00807167447143447	-0.414582754462592	0.00807167447143447	-0.314383580338174
GTEX-Z9EW-1726-SM-5CVMO	-1.98116264743587	-1.98116264743587	-1.98116264743587	-1.98116264743587	-1.98116264743587
GTEX-Z9EW-1826-SM-5CVMA	-0.209987688231004	-0.209987688231004	-0.209987688231004	-0.209987688231004	-0.25737499601178
GTEX-Z9EW-1926-SM-5CVMP	-1.01586986380869	-1.01586986380869	-1.07422341396385	-1.01586986380869	-1.01586986380869
GTEX-Z9EW-2026-SM-5CVMQ	0.225276302359529	0.109981830689965	0.225276302359529	0.225276302359529	-0.336093645166365
GTEX-ZA64-0126-SM-5HL8Z	-0.83259013351112	-0.83259013351112	-0.83259013351112	-0.83259013351112	-0.83259013351112
GTEX-ZA64-0226-SM-5HL9C	-0.533887433300027	-0.533887433300027	-0.954545473996043	-0.533887433300027	-1.2027578151896
GTEX-ZA64-0326-SM-5HL8T	-0.579630555187177	-0.579630555187177	-0.579630555187177	-0.579630555187177	-0.579630555187177
GTEX-ZA64-0426-SM-5HL96	0.265520830558046	0.265520830558046	-0.426929489121716	0.0851243265272499	-0.301468690153246
GTEX-ZA64-0526-SM-5HL9I	-1.08417141234032	-1.08417141234032	-1.08417141234032	-1.08417141234032	-1.08417141234032
GTEX-ZA64-0626-SM-5HL9O	-0.676151993527863	-0.676151993527863	-0.941051671222452	-1.04153029424258	-0.676151993527863
GTEX-ZA64-0826-SM-5HL9U	-0.902672786952976	-0.902672786952976	-0.902672786952976	-0.902672786952976	-1.45903262674116
GTEX-ZA64-0926-SM-5HL7H	-0.954130776325067	-0.954130776325067	-0.954130776325067	-0.954130776325067	-1.20868223355637
GTEX-ZA64-1026-SM-5HL8R	-0.886149201135688	-0.886149201135688	-0.886149201135688	-0.886149201135688	-0.886149201135688
GTEX-ZA64-1226-SM-5HL7B	-0.833553460890935	-0.833553460890935	-0.833553460890935	-0.833553460890935	-0.833553460890935
GTEX-ZA64-1426-SM-5CVMC	-0.939561684753138	-0.939561684753138	-0.939561684753138	-0.939561684753138	-0.992629122590676
GTEX-ZA64-1526-SM-5CVMD	-0.363666952135743	-0.363666952135743	-0.363666952135743	-0.414102986481235	-0.426204183835797
GTEX-ZA64-1626-SM-5CVME	-0.344301063093486	-0.344301063093486	-0.344301063093486	-0.344301063093486	-0.3718896619549
GTEX-ZA64-1726-SM-5CVMF	0.0234921577142457	0.0234921577142457	-0.724655958421742	0.0234921577142457	0.0234921577142457
GTEX-ZA64-2026-SM-5PNXT	-2.37831257419971	-2.37831257419971	-2.37831257419971	-2.37831257419971	-2.37831257419971
GTEX-ZA64-2126-SM-5Q5A8	-0.237635147182098	-0.237635147182098	-0.237635147182098	-0.237635147182098	-0.452653580940551
GTEX-ZA64-2226-SM-5Q5A9	-1.11888151720806	-1.11888151720806	-1.11888151720806	-1.11888151720806	-1.11888151720806
GTEX-ZAB4-0005-SM-4RGM8	-2.81522077178563	-2.81522077178563	-2.81522077178563	-2.81522077178563	-2.92838632847746
GTEX-ZAB4-0008-SM-4RGM6	0.313703541729949	-0.1780065091351	-1.49595065983259	-0.0112012296311193	-0.934835104179646
GTEX-ZAB4-0011-R10a-SM-4SOKH	-1.27375797951347	-1.27375797951347	-1.27375797951347	-1.27375797951347	-1.27375797951347
GTEX-ZAB4-0011-R11a-SM-4SOKI	-1.39203965203736	-1.39203965203736	-1.39203965203736	-1.39203965203736	-1.39203965203736
GTEX-ZAB4-0011-R1a-SM-4RGNO	-1.42525600364882	-1.42525600364882	-1.42525600364882	-1.42525600364882	-1.42525600364882
GTEX-ZAB4-0011-R2a-SM-4RGNP	-1.08827591701006	-1.08827591701006	-1.08827591701006	-1.08827591701006	-1.08827591701006
GTEX-ZAB4-0011-R3a-SM-4RGNQ	-1.4370483136008	-1.4370483136008	-1.4370483136008	-1.4370483136008	-1.4370483136008
GTEX-ZAB4-0011-R4a-SM-4SOKB	-1.94741958293891	-1.94741958293891	-1.94741958293891	-1.94741958293891	-1.94741958293891
GTEX-ZAB4-0011-R5a-SM-4SOKC	-1.3354046430776	-1.3354046430776	-1.3354046430776	-1.3354046430776	-1.3354046430776
GTEX-ZAB4-0011-R6a-SM-4SOKD	-1.74015327968524	-1.74015327968524	-1.74015327968524	-1.74015327968524	-1.74015327968524
GTEX-ZAB4-0011-R7a-SM-4SOKE	-1.32617910143002	-1.32617910143002	-1.32617910143002	-1.32617910143002	-1.32617910143002
GTEX-ZAB4-0011-R8b-SM-4SOKF	-1.62714412184533	-1.62714412184533	-1.62714412184533	-1.62714412184533	-1.62714412184533
GTEX-ZAB4-0011-R9a-SM-4SOKG	-0.906638910111537	-0.906638910111537	-0.906638910111537	-0.906638910111537	-0.906638910111537
GTEX-ZAB4-0126-SM-5CVMG	-0.423259910508491	-0.423259910508491	-0.423259910508491	-0.423259910508491	-0.423259910508491
GTEX-ZAB4-0226-SM-5N9F5	-0.827513317708992	-0.827513317708992	-0.827513317708992	-0.827513317708992	-0.827513317708992
GTEX-ZAB4-0426-SM-5HL7N	-2.51701790426465	-2.51701790426465	-2.51701790426465	-2.51701790426465	-2.51701790426465
GTEX-ZAB4-0526-SM-5HL7Z	-0.386824349837147	-0.386824349837147	-0.660403343681282	-0.386824349837147	-0.386824349837147
GTEX-ZAB4-0626-SM-5CVN3	-0.34514385786664	-0.34514385786664	-0.34514385786664	-0.34514385786664	-0.428721467339577
GTEX-ZAB4-0726-SM-5HL8I	0.0701191944631185	0.0701191944631185	0.0701191944631185	0.0701191944631185	0.0701191944631185
GTEX-ZAB4-0826-SM-5LU9D	-1.34217249837935	-1.34217249837935	-1.34217249837935	-1.61880282160716	-1.34217249837935
GTEX-ZAB4-0926-SM-5CVN4	-1.37272564447993	-1.37272564447993	-1.37272564447993	-1.37272564447993	-1.37272564447993
GTEX-ZAB4-1026-SM-5HL7T	-1.79641476967625	-1.79641476967625	-1.79641476967625	-1.79641476967625	-1.84911822237503
GTEX-ZAB4-1126-SM-5HL86	0.0460508695775956	0.0460508695775956	-0.648108765183806	-0.481463916218129	0.036447323792308
GTEX-ZAB4-1226-SM-5CVN5	-0.686744609327064	-0.686744609327064	-0.686744609327064	-0.686744609327064	-0.686744609327064
GTEX-ZAB4-1426-SM-5CVN6	-0.690839203751361	-0.690839203751361	-0.690839203751361	-0.690839203751361	-0.690839203751361
GTEX-ZAB4-1526-SM-5CVN7	-0.778312452815999	-0.778312452815999	-0.778312452815999	-0.778312452815999	-1.28122937144448
GTEX-ZAB4-1726-SM-5HL8C	-1.25629976259607	-1.25629976259607	-1.25629976259607	-1.25629976259607	-1.48614658765441
GTEX-ZAB4-1826-SM-5HL8O	-0.324014519482385	-0.324014519482385	-0.324014519482385	-0.324014519482385	-1.0522694471879
GTEX-ZAB4-1926-SM-57WD8	-1.42674321067766	-1.42674321067766	-1.42674321067766	-1.42674321067766	-1.42674321067766
GTEX-ZAB4-2126-SM-5HL8U	-1.25703617841896	-1.25703617841896	-1.25703617841896	-1.25703617841896	-1.42291143126863
GTEX-ZAB4-2226-SM-5HL97	-0.68807334660052	-0.68807334660052	-0.68807334660052	-0.68807334660052	-0.68807334660052
GTEX-ZAB4-2426-SM-5HL8A	-0.630615317516693	-0.630615317516693	-0.630615317516693	-0.630615317516693	-0.630615317516693
GTEX-ZAB4-2526-SM-5HL8M	-0.276735398498391	-0.276735398498391	-0.276735398498391	-0.299022699247284	-0.403835715671281
GTEX-ZAB4-2926-SM-57WCV	-1.31923763228719	-1.31923763228719	-1.31923763228719	-1.31923763228719	-1.31923763228719
GTEX-ZAB4-3126-SM-57WCJ	-0.149252703837883	-0.149252703837883	-0.474021888339369	-0.149252703837883	-0.568906938945785
GTEX-ZAB5-0126-SM-5CVMT	-1.18330163113452	-1.18330163113452	-1.18330163113452	-1.30809509005675	-1.18330163113452
GTEX-ZAB5-0226-SM-5CVMH	-1.88101785208946	-1.88101785208946	-1.88101785208946	-1.88101785208946	-1.88101785208946
GTEX-ZAB5-0426-SM-5CVMI	-1.11694550758837	-1.11694550758837	-1.36220787475133	-1.75248546398156	-1.11694550758837
GTEX-ZAB5-0526-SM-5CVMU	-0.546980713252697	-0.546980713252697	-0.546980713252697	-0.546980713252697	-0.546980713252697
GTEX-ZAB5-0626-SM-5PNVB	-0.218504144158207	-0.218504144158207	-0.218504144158207	-0.218504144158207	-0.460983446510866
GTEX-ZAB5-0726-SM-5P9JG	0.197282277591915	0.197282277591915	-0.0212807762805205	0.197282277591915	-0.0551745437855629
GTEX-ZAB5-0826-SM-5P9FU	-1.00154432209103	-1.00154432209103	-1.00154432209103	-1.00154432209103	-1.61719959764613
GTEX-ZAB5-0926-SM-5CVMV	-0.265976520803406	-0.265976520803406	-0.265976520803406	-0.748158540124991	-0.350099572619006
GTEX-ZAB5-1026-SM-5HL91	-0.616033186320216	-0.616033186320216	-0.616033186320216	-0.616033186320216	-0.616033186320216
GTEX-ZAB5-1126-SM-5Q5AD	-0.257316610135474	-0.257316610135474	-0.257316610135474	-0.257316610135474	-0.257316610135474
GTEX-ZAB5-1426-SM-5HL9D	-0.985043855471607	-0.985043855471607	-0.985043855471607	-0.985043855471607	-0.985043855471607
GTEX-ZAB5-1526-SM-5HL9P	-0.81866570613088	-0.81866570613088	-0.81866570613088	-0.81866570613088	-0.81866570613088
GTEX-ZAB5-1826-SM-5HL7C	-0.830165196007482	-0.830165196007482	-0.830165196007482	-0.830165196007482	-0.830165196007482
GTEX-ZAB5-2026-SM-5L3EQ	-0.573902800039686	-0.573902800039686	-1.3027602317978	-0.637962879346916	-0.573902800039686
GTEX-ZAB5-2126-SM-5K7UN	-2.15449340354199	-2.15449340354199	-2.15449340354199	-2.15449340354199	-2.15449340354199
GTEX-ZAB5-2326-SM-5IJFR	-0.439061958987653	-0.439061958987653	-0.439061958987653	-0.439061958987653	-0.633240727166427
GTEX-ZAB5-2426-SM-5CVMW	-0.667105476438355	-0.667105476438355	-0.667105476438355	-0.667105476438355	-0.7210660700062
GTEX-ZAB5-2726-SM-5J2NH	-1.70164962855762	-1.70164962855762	-1.70164962855762	-1.70164962855762	-1.70164962855762
GTEX-ZAJG-0126-SM-5HL94	-1.24707032618507	-1.24707032618507	-1.24707032618507	-1.24707032618507	-1.24707032618507
GTEX-ZAJG-0226-SM-5HL81	-0.423525054683754	-0.477194936916395	-0.423525054683754	-0.446753983538539	-0.57343829758826
GTEX-ZAJG-0526-SM-5S2MT	-1.8129221320236	-1.95389058559669	-1.8129221320236	-1.81762710651449	-1.8129221320236
GTEX-ZAJG-0626-SM-5HL8X	-0.3746336042556	-0.3746336042556	-0.588582975570469	-0.3746336042556	-0.3746336042556
GTEX-ZAJG-0726-SM-5HL9A	0.178491650227504	0.178491650227504	-0.688023320403407	0.178491650227504	-0.177838168948707
GTEX-ZAJG-0826-SM-5PNVA	-1.53823374129811	-1.53823374129811	-1.53823374129811	-1.53823374129811	-1.53823374129811
GTEX-ZAJG-0926-SM-5Q5AB	-1.22243510876249	-1.22243510876249	-1.22243510876249	-1.22243510876249	-1.22243510876249
GTEX-ZAJG-1226-SM-5S2MH	-0.58907420614424	-0.58907420614424	-0.58907420614424	-0.58907420614424	-0.58907420614424
GTEX-ZAJG-1326-SM-5S2NV	0.0669520428485943	0.0669520428485943	-0.509019888958807	-0.663452566269384	-0.469368984457288
GTEX-ZAJG-1526-SM-5CVML	-0.691982013443292	-0.691982013443292	-0.691982013443292	-0.691982013443292	-0.691982013443292
GTEX-ZAJG-1626-SM-5HL7I	0.191569841925341	0.191569841925341	-0.0121281302760389	0.0909423438980029	0.191569841925341
GTEX-ZAJG-2626-SM-5S2NU	-0.679488057805497	-0.679488057805497	-0.679488057805497	-0.679488057805497	-0.679488057805497
GTEX-ZAJG-2726-SM-5S2MU	-0.297547033112868	-0.297547033112868	-0.297547033112868	-0.297547033112868	-0.740262686768229
GTEX-ZAJG-2826-SM-5HL8D	-0.837576297697984	-0.837576297697984	-0.837576297697984	-0.837576297697984	-0.837576297697984
GTEX-ZAJG-3026-SM-5HL92	-0.745122219408814	-0.745122219408814	-0.745122219408814	-0.745122219408814	-0.745122219408814
GTEX-ZAJG-3126-SM-5HL9J	-1.81591599808801	-1.81591599808801	-1.81591599808801	-1.81591599808801	-1.81591599808801
GTEX-ZAJG-3226-SM-5HL9V	0.168563619189267	0.168563619189267	-0.0169783572648502	0.090361123574726	-0.127024066782478
GTEX-ZAK1-0011-R4a-SM-6AJBK	-1.6644736954542	-1.6644736954542	-1.6644736954542	-1.6644736954542	-1.6644736954542
GTEX-ZAK1-0126-SM-5IJD3	-0.317631388103568	-0.371219403224663	-0.317631388103568	-0.320745649095311	-1.02681141515772
GTEX-ZAK1-0226-SM-5CVMX	-0.552953540426138	-0.552953540426138	-0.552953540426138	-0.552953540426138	-0.748771325139994
GTEX-ZAK1-0426-SM-5J1MS	-0.334912316797464	-0.334912316797464	-1.0492426009075	-0.334912316797464	-0.334912316797464
GTEX-ZAK1-0526-SM-5K7X4	-2.37863534440056	-2.37863534440056	-2.37863534440056	-2.37863534440056	-2.37863534440056
GTEX-ZAK1-0626-SM-5HL8E	-0.431402729652939	-0.431402729652939	-0.431402729652939	-0.431402729652939	-0.779912457532435
GTEX-ZAK1-0726-SM-5HL8Q	-0.00484599456630278	-0.00484599456630278	-0.186910614555137	-0.0684892951165998	-0.207098226915299
GTEX-ZAK1-1126-SM-5PNXU	-0.881806938786803	-0.881806938786803	-0.881806938786803	-0.881806938786803	-0.881806938786803
GTEX-ZAK1-1226-SM-5Q5AA	-0.57884898111459	-0.57884898111459	-0.975104095515373	-0.57884898111459	-0.57884898111459
GTEX-ZAK1-1326-SM-EVYAS	-0.403554581125033	-0.403554581125033	-0.403554581125033	-0.403554581125033	-0.403554581125033
GTEX-ZAK1-1526-SM-5S2OV	-1.07168813206864	-1.07168813206864	-1.07168813206864	-1.07168813206864	-1.07168813206864
GTEX-ZAK1-1826-SM-5HL93	-0.584344575633277	-0.584344575633277	-0.584344575633277	-0.584344575633277	-0.584344575633277
GTEX-ZAK1-2326-SM-5CVMY	-2.25614431039626	-2.25614431039626	-2.25614431039626	-2.25614431039626	-2.39034737306501
GTEX-ZAK1-2426-SM-EXOHM	-0.0787192362005286	-0.0787192362005286	-0.239918153357937	-0.0787192362005286	-0.0787192362005286
GTEX-ZAK1-2526-SM-5S2N7	-0.227280819515851	-0.227280819515851	-0.260929704589669	-0.349147403360049	-0.227280819515851
GTEX-ZAK1-2926-SM-5HL9S	-1.61788627115464	-1.61788627115464	-1.61788627115464	-1.61788627115464	-1.61788627115464
GTEX-ZAK1-3026-SM-5S2MJ	-1.35982616604593	-1.35982616604593	-1.35982616604593	-1.35982616604593	-1.35982616604593
GTEX-ZAK1-3126-SM-5S2O8	0.111353771398174	0.111353771398174	0.0205317047276326	0.111353771398174	-0.088119422665649
GTEX-ZAKK-0326-SM-5EGHA	-1.3216310872321	-1.3216310872321	-1.3216310872321	-1.3216310872321	-1.38390476306857
GTEX-ZAKK-0426-SM-5EGHB	0.0682768245323419	0.0682768245323419	0.0682768245323419	0.0682768245323419	0.0682768245323419
GTEX-ZAKK-0526-SM-5EGHC	0.461757546722739	0.461757546722739	0.461757546722739	0.461757546722739	0.0112435240285895
GTEX-ZC5H-0004-SM-4WAXK	-0.480146713876363	-0.480146713876363	-0.480146713876363	-0.480146713876363	-0.923321344563823
GTEX-ZC5H-0005-SM-4WAXM	-3.754249971092	-3.754249971092	-3.754249971092	-3.754249971092	-3.754249971092
GTEX-ZC5H-0008-SM-4WAX8	-0.238080086455859	-0.365629276867806	-1.50053768265426	-0.238080086455859	-1.46163420516593
GTEX-ZC5H-0126-SM-4WAYL	-0.12111024910409	-0.12111024910409	-0.12111024910409	-0.353133686781101	-0.36240798661904
GTEX-ZC5H-0226-SM-4WAY9	-0.563721902724137	-0.563721902724137	-0.563721902724137	-0.563721902724137	-0.563721902724137
GTEX-ZC5H-0326-SM-5HL9F	-2.14910434980559	-2.14910434980559	-2.14910434980559	-2.14910434980559	-2.14910434980559
GTEX-ZC5H-0426-SM-5HL9R	-0.960262043411827	-0.960262043411827	-1.15581719003477	-0.960262043411827	-0.960262043411827
GTEX-ZC5H-0526-SM-5HL9E	0.232798538713466	0.232798538713466	0.232798538713466	0.232798538713466	-0.276152437926869
GTEX-ZC5H-0626-SM-5LU9K	0.240016994306125	0.240016994306125	-0.0015247329928265	0.240016994306125	-0.226254599651992
GTEX-ZC5H-0826-SM-5N9FH	-0.734262828656262	-0.734262828656262	-0.734262828656262	-0.734262828656262	-0.851828462898762
GTEX-ZC5H-0926-SM-5CVMZ	-0.645549768408483	-0.645549768408483	-0.645549768408483	-0.645549768408483	-0.645549768408483
GTEX-ZC5H-1026-SM-5CVN1	-0.380654753075083	-0.380654753075083	-0.877748782071378	-0.380654753075083	-0.380654753075083
GTEX-ZC5H-1326-SM-5HL7E	-1.12208237599218	-1.12208237599218	-1.12208237599218	-1.21623670253085	-1.12208237599218
GTEX-ZC5H-1526-SM-5HL9Y	-0.528255906418388	-0.528255906418388	-0.528255906418388	-0.887406106068787	-0.986010650063822
GTEX-ZC5H-1626-SM-5HL7L	-0.653729677785603	-0.653729677785603	-0.653729677785603	-0.653729677785603	-0.653729677785603
GTEX-ZC5H-1726-SM-5HL7X	-1.9768782235974	-1.9768782235974	-1.9768782235974	-1.9768782235974	-1.9768782235974
GTEX-ZC5H-2026-SM-5CVN2	-0.51653346260577	-0.51653346260577	-0.51653346260577	-0.51653346260577	-0.51653346260577
GTEX-ZC5H-2226-SM-4WAWS	-0.701930153353168	-0.701930153353168	-0.701930153353168	-0.701930153353168	-0.701930153353168
GTEX-ZC5H-2326-SM-4WAYT	-0.675660833386946	-0.675660833386946	-0.675660833386946	-0.675660833386946	-0.675660833386946
GTEX-ZC5H-2426-SM-4WAZ6	-0.245498094008436	-0.245498094008436	-0.245498094008436	-0.245498094008436	-0.245498094008436
GTEX-ZC5H-2626-SM-5J2MG	-0.0684418929884794	-0.0684418929884794	-0.458116125662697	-0.0684418929884794	-0.0684418929884794
GTEX-ZC5H-2726-SM-5KLZW	-0.642828456548315	-0.642828456548315	-0.642828456548315	-0.642828456548315	-0.642828456548315
GTEX-ZDTS-0001-SM-4WAXW	-0.361940520415275	-0.361940520415275	-0.361940520415275	-0.361940520415275	-0.361940520415275
GTEX-ZDTS-0006-SM-4WAYZ	-1.78279483633375	-1.78279483633375	-1.78279483633375	-1.78279483633375	-2.10424527770869
GTEX-ZDTS-0008-SM-4E3I8	-0.072114606292544	-0.381533493680927	-1.42196069552481	-0.072114606292544	-1.58088363354368
GTEX-ZDTS-0126-SM-4WAY5	-0.483533080835115	-0.483533080835115	-0.483533080835115	-0.483533080835115	-0.606401737688481
GTEX-ZDTS-0226-SM-5HL7Q	-0.20887400378	-0.20887400378	-0.20887400378	-0.20887400378	-0.257611019137477
GTEX-ZDTS-0326-SM-5HL83	0.13269884821637	0.13269884821637	0.13269884821637	0.13269884821637	-0.475932074874463
GTEX-ZDTS-0426-SM-4WAYH	-1.15485809273894	-1.15485809273894	-1.15485809273894	-1.15485809273894	-1.25433325637869
GTEX-ZDTS-0526-SM-4WKH9	-2.50497885585217	-2.50497885585217	-2.50497885585217	-2.50497885585217	-2.50497885585217
GTEX-ZDTS-0826-SM-4WKHL	-0.535224966957193	-0.535224966957193	-0.535224966957193	-0.562441200516252	-0.997822280740448
GTEX-ZDTS-0926-SM-5YY9D	0.353809567990151	0.353809567990151	-0.435260111487745	0.353809567990151	0.161555674435981
GTEX-ZDTS-1026-SM-4WAXS	-1.93055535136097	-1.93055535136097	-1.93055535136097	-1.93055535136097	-1.93055535136097
GTEX-ZDTS-1226-SM-4WKGL	-1.37362945368199	-1.37362945368199	-1.37362945368199	-1.37362945368199	-1.37362945368199
GTEX-ZDTS-1326-SM-6LLHE	-2.25041708643905	-2.25041708643905	-2.25041708643905	-2.25041708643905	-2.25041708643905
GTEX-ZDTS-1426-SM-5K7WC	-0.923456173940053	-0.923456173940053	-0.923456173940053	-0.923456173940053	-0.923456173940053
GTEX-ZDTS-1826-SM-5S2N6	-0.0673353306483366	-0.0673353306483366	-0.0673353306483366	-0.0673353306483366	-0.0673353306483366
GTEX-ZDTS-2726-SM-5L3E2	-0.927118000893207	-0.927118000893207	-0.927118000893207	-0.927118000893207	-0.927118000893207
GTEX-ZDTT-0004-SM-4WKG3	-0.94777650741941	-0.94777650741941	-0.94777650741941	-0.94777650741941	-0.94777650741941
GTEX-ZDTT-0006-SM-4WKFP	-2.76374489713792	-2.76374489713792	-2.76374489713792	-2.76374489713792	-2.76374489713792
GTEX-ZDTT-0008-SM-4E3K5	0.277006005015549	-0.389906337565941	-1.29244199961079	-0.0112012296311193	-1.01331006191631
GTEX-ZDTT-0126-SM-4WKHA	-0.442154267261387	-0.442154267261387	-1.04971714248331	-0.696749583179596	-1.14036095073739
GTEX-ZDTT-0226-SM-4WKHM	-0.184159927036858	-0.184159927036858	-0.55080297295812	-0.184159927036858	-0.184159927036858
GTEX-ZDTT-0326-SM-4WKF9	-1.45229547261267	-1.45229547261267	-1.45229547261267	-1.45229547261267	-1.45229547261267
GTEX-ZDTT-0426-SM-4WKFL	-0.86231359294275	-0.86231359294275	-0.86231359294275	-0.86231359294275	-0.999667763272695
GTEX-ZDTT-0526-SM-5HL4M	-0.0762764757454279	-0.0762764757454279	-0.0762764757454279	-0.396535640599697	-0.591383947842899
GTEX-ZDTT-0726-SM-4WKFK	-1.94104688324422	-1.94104688324422	-1.94104688324422	-1.94104688324422	-2.1127014947595
GTEX-ZDTT-0926-SM-5J2MS	-0.0717642176470445	-0.0717642176470445	-0.0717642176470445	-0.0717642176470445	-0.156665261984919
GTEX-ZDTT-1026-SM-5KM19	-0.161969465242159	-0.161969465242159	-0.161969465242159	-0.161969465242159	-0.271251587427764
GTEX-ZDTT-1126-SM-4WKFW	-1.3341750809268	-1.3341750809268	-1.3341750809268	-1.3341750809268	-1.47815190027001
GTEX-ZDTT-1226-SM-4WKG9	-0.830223301196658	-0.830223301196658	-0.830223301196658	-0.830223301196658	-0.830223301196658
GTEX-ZDTT-1326-SM-4WKFH	-1.06996829227258	-1.06996829227258	-1.06996829227258	-1.06996829227258	-1.06996829227258
GTEX-ZDTT-1726-SM-5HL69	-0.789816332013536	-0.789816332013536	-0.789816332013536	-0.789816332013536	-0.789816332013536
GTEX-ZDTT-1926-SM-5HL5W	-0.827886205728202	-0.827886205728202	-0.827886205728202	-0.827886205728202	-0.827886205728202
GTEX-ZDTT-2026-SM-5K7TY	0.0286418398753872	0.0286418398753872	0.0286418398753872	0.0286418398753872	0.0286418398753872
GTEX-ZDTT-2126-SM-DKPOM	0.154415458962252	0.103014397085267	0.154415458962252	0.0214854045516421	-0.22112445078792
GTEX-ZDTT-2426-SM-4WKFX	-0.459662181628105	-0.459662181628105	-0.905801252680856	-0.459662181628105	-0.459662181628105
GTEX-ZDTT-2626-SM-5S2OP	-0.0426574176072982	-0.0426574176072982	-0.0426574176072982	-0.0426574176072982	-0.195710243829411
GTEX-ZDTT-2726-SM-4WKF8	-0.420413098960287	-0.420413098960287	-0.420413098960287	-0.420413098960287	-0.420413098960287
GTEX-ZDXO-0006-SM-4WKGF	-2.0993757234212	-2.0993757234212	-2.0993757234212	-2.0993757234212	-2.0993757234212
GTEX-ZDXO-0008-SM-4E3HR	0.200461089191647	-0.422717675963144	-1.51113120747422	0.200461089191647	-1.45729007632668
GTEX-ZDXO-0011-R10a-SM-4WWD8	-1.35719420804365	-1.35719420804365	-1.35719420804365	-1.35719420804365	-1.35719420804365
GTEX-ZDXO-0011-R11a-SM-4WWD9	-1.69846054043514	-1.69846054043514	-1.69846054043514	-1.69846054043514	-1.69846054043514
GTEX-ZDXO-0011-R1a-SM-4WKF4	-1.81139126661088	-1.81139126661088	-1.81139126661088	-1.81139126661088	-1.81139126661088
GTEX-ZDXO-0011-R2b-SM-4WKFG	-3.35694240503042	-3.35694240503042	-3.35694240503042	-3.35694240503042	-3.35694240503042
GTEX-ZDXO-0011-R3a-SM-4WKFS	-1.72248738856079	-1.72248738856079	-1.72248738856079	-1.72248738856079	-1.72248738856079
GTEX-ZDXO-0011-R5a-SM-4WKG5	-1.87256685712999	-1.87256685712999	-1.87256685712999	-1.87256685712999	-1.87256685712999
GTEX-ZDXO-0011-R6a-SM-4WWCT	-1.67196091906784	-1.67196091906784	-1.67196091906784	-1.67196091906784	-1.67196091906784
GTEX-ZDXO-0011-R7a-SM-4WWCU	-2.51596404091963	-2.51596404091963	-2.51596404091963	-2.51596404091963	-2.51596404091963
GTEX-ZDXO-0011-R8a-SM-4WWD7	-1.88962692203226	-1.88962692203226	-1.88962692203226	-1.88962692203226	-1.88962692203226
GTEX-ZDXO-0126-SM-5S2ND	-0.222562151232136	-0.547780953763883	-0.222562151232136	-0.222562151232136	-0.53932627469715
GTEX-ZDXO-0226-SM-4WKH7	-2.18698260973257	-2.18698260973257	-2.18698260973257	-2.18698260973257	-2.19911818360769
GTEX-ZDXO-0326-SM-4WKHJ	-1.7299768925063	-1.7299768925063	-1.7299768925063	-1.7299768925063	-1.7299768925063
GTEX-ZDXO-0426-SM-4WKF6	-0.924967035721166	-0.924967035721166	-0.924967035721166	-0.924967035721166	-1.06229302361325
GTEX-ZDXO-0726-SM-57WBT	-2.10776789038958	-2.10776789038958	-2.10776789038958	-2.10776789038958	-2.10776789038958
GTEX-ZDXO-1326-SM-57WBS	-1.05684407097932	-1.05684407097932	-1.05684407097932	-1.05684407097932	-1.05684407097932
GTEX-ZDXO-1426-SM-4WKHG	-0.338628109682438	-0.338628109682438	-0.338628109682438	-0.338628109682438	-0.338628109682438
GTEX-ZDXO-1726-SM-5HL6L	-0.340990709524588	-0.340990709524588	-0.891068380102597	-0.511065074399728	-0.340990709524588
GTEX-ZDXO-1926-SM-5E45Q	-0.580621751089383	-0.580621751089383	-0.580621751089383	-0.580621751089383	-0.580621751089383
GTEX-ZDXO-2126-SM-4WKFI	-1.73900625784783	-1.73900625784783	-1.73900625784783	-1.73900625784783	-1.73900625784783
GTEX-ZDXO-2326-SM-5LU9W	-0.481444920824774	-0.481444920824774	-0.481444920824774	-0.481444920824774	-0.590315859420138
GTEX-ZDXO-2426-SM-5S2NJ	0.325981919736489	0.259728699484467	0.325981919736489	0.00329344737581822	-0.0428681968944268
GTEX-ZDXO-2726-SM-4WKFA	-0.188954998424532	-0.188954998424532	-0.573981457741143	-0.188954998424532	-0.188954998424532
GTEX-ZDXO-2926-SM-4WKFM	-1.54870731319457	-1.54870731319457	-1.54870731319457	-1.54870731319457	-1.54870731319457
GTEX-ZDXO-3026-SM-5J1N5	-0.237776586953646	-0.237776586953646	-0.237776586953646	-0.237776586953646	-0.617243655141727
GTEX-ZDXO-3126-SM-5IJDF	-0.621298520224865	-0.621298520224865	-0.621298520224865	-0.928813532405492	-0.621298520224865
GTEX-ZDYS-0002-SM-4WKGR	-1.6745723038836	-1.6745723038836	-1.6745723038836	-1.6745723038836	-1.6745723038836
GTEX-ZDYS-0008-SM-4E3IX	0.23529735296504	-0.385603869010156	-1.523994855575	-0.236827897428229	-1.15718749688348
GTEX-ZDYS-0126-SM-5HL6X	0.0900616035649387	0.0900616035649387	-0.0757313369934506	0.0900616035649387	0.0900616035649387
GTEX-ZDYS-0226-SM-5HL4K	-1.77468332849296	-1.77468332849296	-1.77468332849296	-1.77468332849296	-1.88118107436031
GTEX-ZDYS-0326-SM-5HL4W	-1.6389951276526	-1.6389951276526	-1.6389951276526	-1.6389951276526	-1.64186901879799
