sample	GM3_reach	GM2_reach	GM1_reach	GD3_reach
GTEX-XYKS-1826-SM-4E3JV	-0.837503209406528	-0.837503209406528	-0.837503209406528	-0.837503209406528
GTEX-XYKS-2126-SM-4E3IB	-1.11660737176112	-1.11660737176112	-1.11660737176112	-1.11660737176112
GTEX-XYKS-2226-SM-4E3IU	-0.628624122322842	-0.628624122322842	-0.628624122322842	-0.628624122322842
GTEX-XYKS-2426-SM-4AT43	-1.22691072458204	-1.22691072458204	-1.38325416626605	-1.22691072458204
GTEX-XYKS-2526-SM-4BOPX	-0.188920787560389	-0.188920787560389	-0.188920787560389	-0.921549670104672
GTEX-XYKS-2626-SM-4BRUT	-0.403980599826688	-0.403980599826688	-0.403980599826688	-0.829016562038158
GTEX-XYKS-2726-SM-4E3IC	-0.306587908130044	-0.306587908130044	-0.306587908130044	-0.497606994199227
GTEX-Y111-0006-SM-4SOIO	-2.59661986713442	-2.59661986713442	-2.59661986713442	-2.59661986713442
GTEX-Y111-0008-SM-4SOJ3	-0.206168442415454	-0.930161353830148	-0.930161353830148	-1.04506239645317
GTEX-Y111-0126-SM-4SOIV	-1.003625824952	-1.003625824952	-1.003625824952	-1.003625824952
GTEX-Y111-0226-SM-4SOIW	-0.380653724906397	-0.380653724906397	-0.380653724906397	-0.380653724906397
GTEX-Y111-0326-SM-4SOIX	-2.22938513175423	-2.22938513175423	-2.22938513175423	-2.22938513175423
GTEX-Y111-0426-SM-4TT3K	-1.05132958862487	-1.05132958862487	-1.05132958862487	-1.05132958862487
GTEX-Y111-0526-SM-4TT3M	-0.252932529100797	-0.288917511997536	-0.288917511997536	-0.263797549515042
GTEX-Y111-0626-SM-4SOIT	-2.03252773287002	-2.03252773287002	-2.03252773287002	-2.03252773287002
GTEX-Y111-0726-SM-EYYVM	-1.81128018648004	-1.81128018648004	-2.36526914027794	-1.81128018648004
GTEX-Y111-0926-SM-4SOIU	-0.54927120668722	-0.54927120668722	-0.54927120668722	-0.54927120668722
GTEX-Y111-1026-SM-4TT22	0.0367874307424971	-0.317025628555312	-0.317025628555312	0.0367874307424971
GTEX-Y111-1626-SM-57WCY	-1.04334434826208	-1.04334434826208	-1.04334434826208	-1.04334434826208
GTEX-Y111-1726-SM-4SOIQ	-0.975095587170101	-0.975095587170101	-0.975095587170101	-0.975095587170101
GTEX-Y111-1826-SM-4SOIR	-0.778349786679323	-0.778349786679323	-0.778349786679323	-0.778349786679323
GTEX-Y111-1926-SM-4SOIS	-0.768915646147833	-0.768915646147833	-0.768915646147833	-0.768915646147833
GTEX-Y111-2026-SM-4SOJA	-0.48134730425894	-0.48134730425894	-0.48134730425894	-0.48134730425894
GTEX-Y111-2226-SM-4SOJB	-0.752974031433261	-0.752974031433261	-0.752974031433261	-0.752974031433261
GTEX-Y111-2426-SM-4TT23	-1.1165425590325	-1.1165425590325	-1.1165425590325	-1.1165425590325
GTEX-Y111-2626-SM-4TT24	-0.472665490887612	-0.472665490887612	-0.472665490887612	-0.472665490887612
GTEX-Y111-2726-SM-4TT3N	-1.35812732111716	-1.35812732111716	-1.35812732111716	-1.35812732111716
GTEX-Y111-2826-SM-4TT3O	-0.702963224212669	-0.702963224212669	-0.702963224212669	-0.702963224212669
GTEX-Y111-2926-SM-4TT25	-0.361936984960968	-0.361936984960968	-0.361936984960968	-0.361936984960968
GTEX-Y114-0002-SM-4TT78	-0.780773167470787	-1.22330549301418	-1.22330549301418	-0.780773167470787
GTEX-Y114-0006-SM-4TT76	-1.41698717004734	-1.98199303849306	-1.98199303849306	-1.41698717004734
GTEX-Y114-0008-SM-4TT8X	-0.00480162162599585	-1.14259347296493	-1.14259347296493	-1.0996622040896
GTEX-Y114-0126-SM-4TT8K	-1.83577921073018	-1.83577921073018	-1.83577921073018	-1.83577921073018
GTEX-Y114-0226-SM-4TT8W	-2.42634180704913	-2.42634180704913	-2.42634180704913	-2.42634180704913
GTEX-Y114-0326-SM-4TT99	-1.03848895173808	-1.03848895173808	-1.03848895173808	-1.03848895173808
GTEX-Y114-0426-SM-4TT6V	-1.17066017744691	-1.17066017744691	-1.17066017744691	-1.17066017744691
GTEX-Y114-0526-SM-4TT8V	-0.770168808592546	-0.920441377866161	-0.920441377866161	-0.770168808592546
GTEX-Y114-0626-SM-4TT98	-0.61702577198036	-0.61702577198036	-0.61702577198036	-0.617278872716899
GTEX-Y114-0726-SM-4TT6U	-0.85097790319545	-0.942210502135797	-0.942210502135797	-0.85097790319545
GTEX-Y114-0826-SM-4TT77	-1.96264578343529	-1.96264578343529	-1.96264578343529	-1.96264578343529
GTEX-Y114-0926-SM-4TT7J	-1.38048596555358	-1.38048596555358	-1.38048596555358	-1.38048596555358
GTEX-Y114-1126-SM-4TT7V	-0.788438766254221	-0.788438766254221	-0.788438766254221	-0.788438766254221
GTEX-Y114-1226-SM-4TT88	-0.753767318225934	-0.753767318225934	-0.753767318225934	-0.753767318225934
GTEX-Y114-1326-SM-4TT9A	-0.933269203456527	-0.933269203456527	-0.933269203456527	-0.933269203456527
GTEX-Y114-1426-SM-4TT6W	-0.72717758620622	-0.72717758620622	-0.72717758620622	-0.72717758620622
GTEX-Y114-1526-SM-4TT79	-0.971111798435441	-0.971111798435441	-0.971111798435441	-0.971111798435441
GTEX-Y114-1626-SM-4TT7I	-0.886179246999948	-0.886179246999948	-0.886179246999948	-0.886179246999948
GTEX-Y114-1726-SM-4TT7U	-0.840190659098037	-0.840190659098037	-0.840190659098037	-0.840190659098037
GTEX-Y114-1826-SM-4TT87	-0.446209439152368	-0.446209439152368	-0.446209439152368	-0.446209439152368
GTEX-Y114-1926-SM-4TT8J	-0.785895031678288	-0.785895031678288	-0.785895031678288	-0.785895031678288
GTEX-Y114-2026-SM-4TT7L	-0.051020091854291	-0.844314544601202	-0.844314544601202	-0.051020091854291
GTEX-Y114-2126-SM-4TT8B	-2.18623819031885	-2.18623819031885	-2.18623819031885	-2.18623819031885
GTEX-Y114-2326-SM-4TT7X	-0.30142883851341	-0.727263296504474	-0.727263296504474	-0.768721910408612
GTEX-Y114-2426-SM-4TT8A	-1.54553525548221	-1.54553525548221	-1.54553525548221	-1.54553525548221
GTEX-Y114-2526-SM-4TT8M	-2.00498045571546	-2.00498045571546	-2.00498045571546	-2.00498045571546
GTEX-Y114-2626-SM-4TT8Y	-0.647265203167446	-0.647265203167446	-0.647265203167446	-0.647265203167446
GTEX-Y114-2726-SM-E9J3X	-1.31920833339135	-1.31920833339135	-1.31920833339135	-1.31920833339135
GTEX-Y3I4-0006-SM-4TT1E	-3.10408768417524	-3.24087111212428	-3.24087111212428	-3.10408768417524
GTEX-Y3I4-0008-SM-4TT21	-0.11105427598106	-1.11170568780481	-1.11170568780481	-0.11105427598106
GTEX-Y3I4-0126-SM-4TT26	-0.834338432375039	-0.97354506037121	-0.97354506037121	-0.834338432375039
GTEX-Y3I4-0226-SM-4TT27	-0.911682358869985	-0.911682358869985	-0.911682358869985	-0.911682358869985
GTEX-Y3I4-0326-SM-4TT28	-0.579892458848211	-0.579892458848211	-0.579892458848211	-0.579892458848211
GTEX-Y3I4-0426-SM-4TT29	-0.471879141622888	-0.471879141622888	-0.471879141622888	-0.825694137196663
GTEX-Y3I4-0526-SM-4TT6X	-1.97811516685342	-1.97811516685342	-1.97811516685342	-1.97811516685342
GTEX-Y3I4-0626-SM-4TT7A	-2.35864587876774	-2.35864587876774	-2.35864587876774	-2.35864587876774
GTEX-Y3I4-0726-SM-E9J3Y	-0.818389940169147	-0.818389940169147	-0.818389940169147	-0.819355037303991
GTEX-Y3I4-0826-SM-4TT2A	-1.67006062412368	-1.67006062412368	-1.67006062412368	-1.67006062412368
GTEX-Y3I4-0926-SM-4TT2B	-0.710443163187249	-0.710443163187249	-0.710443163187249	-0.710443163187249
GTEX-Y3I4-1026-SM-4TT2C	-0.469997729879082	-0.469997729879082	-0.469997729879082	-0.469997729879082
GTEX-Y3I4-1126-SM-4TT7Y	-1.12351627520182	-1.12351627520182	-1.12351627520182	-1.12351627520182
GTEX-Y3I4-1226-SM-4TT8N	-1.3077331061357	-1.3077331061357	-1.3077331061357	-1.3077331061357
GTEX-Y3I4-1326-SM-4TT8Z	-1.17106272524973	-1.17106272524973	-1.17106272524973	-1.17106272524973
GTEX-Y3I4-1426-SM-4TT9C	-1.10828794608642	-1.10828794608642	-1.10828794608642	-1.10828794608642
GTEX-Y3I4-1526-SM-4TT7K	-0.2807015046901	-0.389612071028095	-0.389612071028095	-0.289739462364359
GTEX-Y3I4-1626-SM-4TT7W	-1.0233245266861	-1.0233245266861	-1.0233245266861	-1.0233245266861
GTEX-Y3I4-1726-SM-4TT89	-1.56702324248546	-1.56702324248546	-1.56702324248546	-1.56702324248546
GTEX-Y3I4-1926-SM-4TT8L	0.032595976270708	-0.371722858401087	-0.371722858401087	-0.139358566948551
GTEX-Y3I4-2026-SM-4TT6Z	-0.505708274356119	-0.505708274356119	-0.505708274356119	-0.505708274356119
GTEX-Y3I4-2126-SM-4TT7C	-0.680424553921722	-0.845908585844817	-0.845908585844817	-0.680424553921722
GTEX-Y3I4-2226-SM-4TT7O	-0.439800139955369	-0.439800139955369	-0.439800139955369	-0.439800139955369
GTEX-Y3I4-2326-SM-4TT81	-2.39215256746317	-2.39215256746317	-2.39215256746317	-2.39215256746317
GTEX-Y3I4-2426-SM-6LLJK	-0.422413494260215	-0.422413494260215	-0.422413494260215	-0.815476033632806
GTEX-Y3IK-0001-SM-4WWE1	-0.905780545383016	-1.09108067362123	-1.09108067362123	-1.16120023990762
GTEX-Y3IK-0005-SM-4WWDE	-2.10024156392371	-2.10024156392371	-2.10024156392371	-2.10024156392371
GTEX-Y3IK-0008-SM-4WWDZ	-0.451086973204411	-0.453153908014071	-1.3344354291142	-0.876326922097907
GTEX-Y3IK-0126-SM-4WWE9	-2.02821118149218	-2.02821118149218	-2.02821118149218	-2.02821118149218
GTEX-Y3IK-0226-SM-51MRJ	-0.419082017717105	-0.517883974932472	-0.517883974932472	-0.419082017717105
GTEX-Y3IK-0426-SM-4WWE2	-1.92263095237259	-1.92263095237259	-1.92263095237259	-1.92263095237259
GTEX-Y3IK-0526-SM-4WWE3	-0.748205023224551	-0.748205023224551	-0.748205023224551	-0.748205023224551
GTEX-Y3IK-0626-SM-4WWE4	-0.481847136628521	-0.481847136628521	-0.481847136628521	-0.481847136628521
GTEX-Y3IK-0726-SM-4WWE5	-0.656735340961237	-0.656735340961237	-0.656735340961237	-0.656735340961237
GTEX-Y3IK-0826-SM-51MT8	-1.40607992969703	-1.40607992969703	-1.40607992969703	-1.40607992969703
GTEX-Y3IK-0926-SM-51MQU	-0.321863068307863	-0.321863068307863	-0.321863068307863	-0.321863068307863
GTEX-Y3IK-1026-SM-51MR7	-1.54648772204551	-1.54648772204551	-1.54648772204551	-1.54648772204551
GTEX-Y3IK-1126-SM-51MSV	-1.42621457685259	-1.42621457685259	-1.42621457685259	-1.42621457685259
GTEX-Y3IK-1226-SM-4WWEK	-0.570502538816151	-0.570502538816151	-0.570502538816151	-0.570502538816151
GTEX-Y3IK-1326-SM-4YCD8	-0.675738532401034	-0.675738532401034	-0.675738532401034	-0.675738532401034
GTEX-Y3IK-1426-SM-4YCES	-1.33596452541089	-1.33596452541089	-1.33596452541089	-1.33596452541089
GTEX-Y3IK-1626-SM-4YCF5	-1.27409027261366	-1.27409027261366	-1.27409027261366	-1.27409027261366
GTEX-Y3IK-1726-SM-4YCCR	-0.684811365337688	-0.684811365337688	-0.684811365337688	-0.684811365337688
GTEX-Y3IK-1826-SM-4WWDS	-1.52212715994794	-1.52212715994794	-1.52212715994794	-1.52212715994794
GTEX-Y3IK-2026-SM-4YCDG	-0.323744044271927	-1.21807415124558	-1.21807415124558	-0.4629861927469
GTEX-Y3IK-2126-SM-4YCDS	-0.447587159806389	-0.472775318554	-0.472775318554	-0.447587159806389
GTEX-Y3IK-2226-SM-4YCD4	-1.07785918402143	-1.07785918402143	-1.07785918402143	-1.07785918402143
GTEX-Y3IK-2326-SM-4WWDT	0.191281370587676	-0.00294895440544013	-0.00294895440544013	0.191281370587676
GTEX-Y3IK-2426-SM-4WWDU	-1.73682237102905	-1.73682237102905	-1.73682237102905	-1.73682237102905
GTEX-Y3IK-2526-SM-4WWDM	-0.538418745591235	-0.676773962824994	-0.676773962824994	-0.538418745591235
GTEX-Y3IK-2626-SM-4WWDK	-1.96905107979471	-1.96905107979471	-1.96905107979471	-1.96905107979471
GTEX-Y3IK-2726-SM-4WWDV	-0.43478075486719	-0.43478075486719	-0.43478075486719	-0.43478075486719
GTEX-Y3IK-2826-SM-4WWDW	-0.73452566410773	-0.73452566410773	-0.73452566410773	-0.73452566410773
GTEX-Y5LM-0003-SM-4V6G1	-0.874573368341122	-0.975921397350227	-0.975921397350227	-1.15149152462917
GTEX-Y5LM-0005-SM-4V6EJ	-2.29802839988053	-2.4516528035279	-2.4516528035279	-2.29802839988053
GTEX-Y5LM-0126-SM-4VBRL	-0.263926344825834	-0.62730367298813	-0.62730367298813	-0.263926344825834
GTEX-Y5LM-0226-SM-4VBRM	-0.849252434729739	-0.849252434729739	-0.849252434729739	-0.849252434729739
GTEX-Y5LM-0326-SM-4VBRN	-0.371034797650062	-0.990603155790509	-0.990603155790509	-0.505336934447019
GTEX-Y5LM-0426-SM-4VBRO	-1.01275688491544	-1.10230919071064	-2.09611870595257	-1.22410060067597
GTEX-Y5LM-0526-SM-4V6G3	-1.64125473706052	-1.64125473706052	-1.64125473706052	-1.64125473706052
GTEX-Y5LM-0626-SM-4V6G4	-0.3485967350954	-0.3485967350954	-0.3485967350954	-0.942049123042567
GTEX-Y5LM-0726-SM-4VBRP	0.0998234353102975	-0.972528491381943	-0.972528491381943	-0.483918806482181
GTEX-Y5LM-0826-SM-4VDSW	-0.709285498370641	-0.709285498370641	-1.2359683796652	-1.10224748672571
GTEX-Y5LM-0926-SM-6LLJG	-0.303158149855018	-0.964838770652683	-0.964838770652683	-0.303158149855018
GTEX-Y5LM-1026-SM-4VDSQ	-1.38510141404031	-1.38510141404031	-1.38510141404031	-1.38510141404031
GTEX-Y5LM-1126-SM-4VDT5	-0.939331687151324	-0.939331687151324	-0.939331687151324	-0.939331687151324
GTEX-Y5LM-1226-SM-4VDT6	-0.49853084953248	-0.595911817338014	-0.595911817338014	-0.49853084953248
GTEX-Y5LM-1326-SM-5RQIS	-0.50621100583633	-0.859299910901914	-0.859299910901914	-0.963093245524649
GTEX-Y5LM-1426-SM-5RQJL	-0.890167419262671	-0.890167419262671	-0.890167419262671	-0.890167419262671
GTEX-Y5LM-1526-SM-4VDTA	-1.01318872900792	-1.01318872900792	-1.01318872900792	-1.01318872900792
GTEX-Y5LM-1626-SM-4VDTB	-0.708548335102087	-0.708548335102087	-0.708548335102087	-0.708548335102087
GTEX-Y5LM-1726-SM-4VDSX	0.155298301543519	-0.595460662853427	-0.595460662853427	0.155298301543519
GTEX-Y5LM-1826-SM-4VDT9	-0.972383752506757	-0.972383752506757	-0.972383752506757	-0.972383752506757
GTEX-Y5LM-1926-SM-5RQJH	-0.984639732849096	-1.02084060156243	-1.02084060156243	-0.984639732849096
GTEX-Y5LM-2126-SM-4VDSY	-1.46440175117564	-1.46440175117564	-1.72389325801617	-1.46440175117564
GTEX-Y5LM-2226-SM-4VDT1	-0.098247466867229	-0.098247466867229	-0.098247466867229	-0.674280339491639
GTEX-Y5LM-2326-SM-5S2NK	-1.14520966205907	-1.14520966205907	-1.14520966205907	-1.14520966205907
GTEX-Y5V5-0001-SM-4V6FZ	-0.908737176052583	-1.00759204125318	-1.00759204125318	-1.21639317311608
GTEX-Y5V5-0006-SM-4V6FE	-2.26294045088514	-2.26294045088514	-2.26294045088514	-2.26294045088514
GTEX-Y5V5-0126-SM-5S2NW	-0.456023243556593	-0.473493018230701	-0.473493018230701	-0.456023243556593
GTEX-Y5V5-0226-SM-5S2N8	-0.234682333096918	-0.450064032519796	-0.450064032519796	-0.234682333096918
GTEX-Y5V5-0326-SM-5RQJG	-0.643534152773717	-0.643534152773717	-0.643534152773717	-0.643534152773717
GTEX-Y5V5-0426-SM-4VBPU	-0.0883791100454124	-0.0883791100454124	-0.0883791100454124	-0.0883791100454124
GTEX-Y5V5-0626-SM-4VBPX	-1.91270338051162	-1.91270338051162	-1.91270338051162	-1.91270338051162
GTEX-Y5V5-0726-SM-4VBPY	-1.28241816113392	-1.28241816113392	-1.28241816113392	-1.28241816113392
GTEX-Y5V5-0826-SM-4VBQD	-0.19193164683434	-0.494288239443664	-0.494288239443664	-0.19193164683434
GTEX-Y5V5-0926-SM-4VBPZ	-0.810008631676186	-1.1268609746417	-2.14700006240427	-1.19673524032556
GTEX-Y5V5-1126-SM-EVYAR	-0.424542039186558	-0.97103953641712	-0.97103953641712	-0.424542039186558
GTEX-Y5V5-1226-SM-EYYVP	-1.52342968006709	-1.52342968006709	-1.52342968006709	-1.52342968006709
GTEX-Y5V5-1326-SM-4V6G9	-0.744914695510811	-0.802166899444921	-0.802166899444921	-0.744914695510811
GTEX-Y5V5-1426-SM-EYYVT	-0.44293916272749	-0.44293916272749	-0.44293916272749	-0.44293916272749
GTEX-Y5V5-1526-SM-4VBQ1	-0.525871312821482	-0.525871312821482	-0.525871312821482	-0.525871312821482
GTEX-Y5V5-1626-SM-4VDSG	-1.31646676685104	-1.31646676685104	-1.31646676685104	-1.31646676685104
GTEX-Y5V5-1826-SM-4VDS5	-1.06996526011943	-1.06996526011943	-1.06996526011943	-1.06996526011943
GTEX-Y5V5-2126-SM-4WWFO	0.0945761594360979	-0.57714980115248	-0.57714980115248	0.0945761594360979
GTEX-Y5V5-2326-SM-4V6GA	-0.729470198462063	-0.9844583728437	-0.9844583728437	-0.729470198462063
GTEX-Y5V5-2426-SM-5IFJA	0.100877312869621	-0.156676559352395	-0.156676559352395	0.100877312869621
GTEX-Y5V5-2526-SM-4VBQ4	-1.69000608940855	-1.69000608940855	-1.69000608940855	-1.69000608940855
GTEX-Y5V5-2626-SM-5IFJM	-0.374159599260696	-0.374159599260696	-0.374159599260696	-0.514315779749195
GTEX-Y5V5-2726-SM-4VDS2	-0.941173471203165	-0.941173471203165	-0.941173471203165	-0.941173471203165
GTEX-Y5V6-0003-SM-4V6FX	-1.90500493917624	-1.90500493917624	-1.90500493917624	-1.90500493917624
GTEX-Y5V6-0005-SM-4V6FD	-2.54896963730649	-2.72516138221534	-2.72516138221534	-2.54896963730649
GTEX-Y5V6-0008-SM-4V6FV	-0.2042953583282	-1.10176398965572	-2.01745992101181	-1.06684463519906
GTEX-Y5V6-0226-SM-4V6G7	-0.0796742003422439	-0.318028347728275	-0.318028347728275	-0.194025682690931
GTEX-Y5V6-0326-SM-4VBRW	-0.714543786003137	-0.714543786003137	-0.714543786003137	-0.714543786003137
GTEX-Y5V6-0426-SM-4VBRZ	-0.810713260841333	-0.810713260841333	-0.810713260841333	-0.810713260841333
GTEX-Y5V6-0526-SM-4VBRV	-0.599216253780442	-0.599216253780442	-0.599216253780442	-0.599216253780442
GTEX-Y5V6-0626-SM-4WWFY	-0.300646634382894	-0.704258134765106	-0.704258134765106	-0.300646634382894
GTEX-Y5V6-0826-SM-4VBRU	-2.18824657670305	-2.18824657670305	-2.18824657670305	-2.18824657670305
GTEX-Y5V6-1026-SM-4VBS2	-1.39904872121214	-1.39904872121214	-1.39904872121214	-1.39904872121214
GTEX-Y5V6-1126-SM-4VDTD	-0.842137761639018	-0.842137761639018	-0.842137761639018	-0.842137761639018
GTEX-Y5V6-1226-SM-4VDTE	-0.927644954581036	-0.927644954581036	-0.927644954581036	-0.927644954581036
GTEX-Y5V6-1326-SM-4VDTF	-1.74031955135978	-1.74031955135978	-1.74031955135978	-1.74031955135978
GTEX-Y5V6-1626-SM-4VDT2	-0.967790381233462	-0.967790381233462	-0.967790381233462	-0.967790381233462
GTEX-Y5V6-1726-SM-4VDSZ	-1.13278931402401	-1.13278931402401	-1.13278931402401	-1.13278931402401
GTEX-Y5V6-1926-SM-5IFIL	-0.75107425618155	-0.844727551522197	-0.844727551522197	-0.75107425618155
GTEX-Y5V6-2026-SM-5IFHO	-1.85418200286904	-1.85418200286904	-1.85418200286904	-1.85418200286904
GTEX-Y5V6-2126-SM-4WWFX	-0.552729938536813	-0.851123080490338	-0.851123080490338	-0.976370415449903
GTEX-Y5V6-2226-SM-4VDTC	-0.133312914846103	-0.541578303664673	-0.541578303664673	-0.133312914846103
GTEX-Y5V6-2326-SM-4VDSA	-1.13130886786899	-1.17678013442393	-1.17678013442393	-1.13130886786899
GTEX-Y5V6-2426-SM-4VDSB	-1.13142894655162	-1.16149946775661	-1.16149946775661	-1.13142894655162
GTEX-Y5V6-2526-SM-5IFJV	-0.840629886316253	-0.939657355701759	-0.939657355701759	-0.882123397410822
GTEX-Y5V6-2626-SM-5IFIX	-1.96759853639753	-1.96759853639753	-2.03343590286038	-1.96759853639753
GTEX-Y5V6-2726-SM-4VDSC	-0.407417349316573	-0.407417349316573	-0.407417349316573	-1.01135111306822
GTEX-Y5V6-2826-SM-4VDSF	-0.824796535072285	-0.824796535072285	-0.824796535072285	-0.824796535072285
GTEX-Y8DK-0004-SM-4RGM7	-0.64845374456169	-0.802617944212945	-0.802617944212945	-1.10451682927897
GTEX-Y8DK-0005-SM-4RGNR	-3.97034490986979	-3.97034490986979	-3.97034490986979	-3.97034490986979
GTEX-Y8DK-0008-SM-4RGM2	-0.158591871361014	-1.12942448152577	-1.83954265904891	-1.10997481933258
GTEX-Y8DK-0011-R10A-SM-4SOK1	-0.919658305836613	-0.919658305836613	-0.919658305836613	-0.919658305836613
GTEX-Y8DK-0011-R11A-SM-4SOK2	-0.740407746765826	-0.740407746765826	-0.740407746765826	-0.740407746765826
GTEX-Y8DK-0011-R1A-SM-4RGLO	-2.03475915053598	-2.03475915053598	-2.03475915053598	-2.03475915053598
GTEX-Y8DK-0011-R3A-SM-4RTW5	-1.03586625031762	-1.03586625031762	-1.03586625031762	-1.03586625031762
GTEX-Y8DK-0011-R4A-SM-EXUR1	-2.65279602150121	-2.65279602150121	-2.65279602150121	-2.65279602150121
GTEX-Y8DK-0011-R5B-SM-4RTW6	-1.06497132651703	-1.25733692350943	-1.25733692350943	-1.06497132651703
GTEX-Y8DK-0011-R6A-SM-4V6EG	-1.20561344763364	-1.2646250045578	-1.2646250045578	-1.20561344763364
GTEX-Y8DK-0011-R7A-SM-4SOJZ	-1.99860650855949	-1.99860650855949	-1.99860650855949	-1.99860650855949
GTEX-Y8DK-0011-R8B-SM-EYYVQ	-2.2260973781227	-2.2260973781227	-2.2260973781227	-2.2260973781227
GTEX-Y8DK-0126-SM-4TT3L	-1.31190069396624	-1.31190069396624	-1.31190069396624	-1.31190069396624
GTEX-Y8DK-0326-SM-4TT3P	-2.36417947571471	-2.36417947571471	-2.36417947571471	-2.36417947571471
GTEX-Y8DK-0426-SM-4TT3Q	-0.440034451826828	-0.440034451826828	-0.440034451826828	-0.610085227834159
GTEX-Y8DK-0526-SM-4TT3R	-0.74358558837719	-0.74358558837719	-0.74358558837719	-0.74358558837719
GTEX-Y8DK-0726-SM-4TT3S	-0.842756226021092	-0.842756226021092	-0.842756226021092	-0.842756226021092
GTEX-Y8DK-0826-SM-4TT3T	-1.02592971481866	-1.05483231349918	-1.05483231349918	-1.02592971481866
GTEX-Y8E4-0003-SM-4V6FY	-1.36787884559554	-1.36787884559554	-1.36787884559554	-1.36787884559554
GTEX-Y8E4-0006-SM-4V6EW	-2.15995913973923	-2.15995913973923	-2.15995913973923	-2.15995913973923
GTEX-Y8E4-0008-SM-4V6FW	-0.164132835909124	-0.979326762607508	-0.979326762607508	-0.945899326495782
GTEX-Y8E4-0126-SM-4VBQ2	-0.941503043120648	-0.941503043120648	-0.941503043120648	-0.941503043120648
GTEX-Y8E4-0226-SM-4VBQ3	-0.430999770665484	-0.430999770665484	-0.430999770665484	-0.430999770665484
GTEX-Y8E4-0326-SM-4VBRR	-2.34342376585669	-2.34342376585669	-2.34342376585669	-2.34342376585669
GTEX-Y8E4-0426-SM-4V6GB	-1.13746275958789	-1.13746275958789	-1.13746275958789	-1.13746275958789
GTEX-Y8E4-0526-SM-4V6GC	-0.482298944053081	-0.482298944053081	-0.482298944053081	-0.482298944053081
GTEX-Y8E4-0626-SM-4WWDL	-1.14550990475731	-1.14550990475731	-1.14550990475731	-1.14550990475731
GTEX-Y8E4-0726-SM-4WWFN	0.000910340203894899	-0.0659944879487662	-0.0659944879487662	0.000910340203894899
GTEX-Y8E4-0826-SM-4VBRS	-0.294106603355522	-0.294106603355522	-0.294106603355522	-0.399766252723303
GTEX-Y8E4-1026-SM-4VBQ5	-1.69343283355294	-1.69343283355294	-1.83456079737576	-1.69343283355294
GTEX-Y8E4-1126-SM-5IFIA	-0.661751019924414	-0.661751019924414	-0.661751019924414	-0.661751019924414
GTEX-Y8E4-1226-SM-5IFIM	-0.48199261849009	-0.48199261849009	-0.48199261849009	-0.48199261849009
GTEX-Y8E4-1326-SM-5IFIY	-2.74314676331764	-2.74314676331764	-2.74314676331764	-2.74314676331764
GTEX-Y8E4-1526-SM-4WWDI	-0.485350208721555	-0.485350208721555	-0.485350208721555	-0.485350208721555
GTEX-Y8E4-1626-SM-5S2MW	-0.375845875157692	-0.375845875157692	-0.375845875157692	-0.409615654397322
GTEX-Y8E4-1726-SM-5LU9G	-1.59849231407379	-1.59849231407379	-1.59849231407379	-1.59849231407379
GTEX-Y8E4-1826-SM-4VBPV	-0.504221909927319	-0.504221909927319	-0.504221909927319	-0.504221909927319
GTEX-Y8E4-1926-SM-4VBPW	-0.635995846601913	-0.635995846601913	-0.635995846601913	-0.635995846601913
GTEX-Y8E4-2026-SM-5IFJB	-0.956888006585845	-0.956888006585845	-0.956888006585845	-0.956888006585845
GTEX-Y8E4-2126-SM-5RQHO	-1.15701164817121	-1.15701164817121	-1.15701164817121	-1.15701164817121
GTEX-Y8E4-2226-SM-5LU94	-0.663151309568479	-0.663151309568479	-0.663151309568479	-0.712664418387885
GTEX-Y8E4-2326-SM-EAZAZ	-0.664907751528917	-0.664907751528917	-0.664907751528917	-0.664907751528917
GTEX-Y8E4-2426-SM-4WWDN	-0.704329755150182	-0.704329755150182	-0.704329755150182	-0.704329755150182
GTEX-Y8E5-0002-SM-57WD9	-0.93609134120483	-1.1554570126917	-1.1554570126917	-1.07460485960771
GTEX-Y8E5-0006-SM-47JWQ	-3.32605091538163	-3.32605091538163	-3.32605091538163	-3.32605091538163
GTEX-Y8E5-0008-SM-57WBA	-0.796054695146601	-0.811002088534531	-1.40816269157205	-1.10500468695405
GTEX-Y8E5-0226-SM-57WCM	-0.56331059628503	-0.806630609142088	-0.806630609142088	-0.56331059628503
GTEX-Y8E5-0326-SM-57WBM	-1.19893100530221	-1.19893100530221	-1.19893100530221	-1.19893100530221
GTEX-Y8E5-0526-SM-57WBY	-0.214749695914918	-0.214749695914918	-0.214749695914918	-0.560759671370134
GTEX-Y8LW-0002-SM-4V6G2	-1.41315007446797	-1.41315007446797	-1.41315007446797	-1.41315007446797
GTEX-Y8LW-0005-SM-4V6EV	-3.25879867211675	-3.25879867211675	-3.25879867211675	-3.25879867211675
GTEX-Y8LW-0008-SM-4V6G5	-0.0625250973893451	-1.12934426457794	-1.12934426457794	-0.979351539831367
GTEX-Y8LW-0126-SM-4VBS1	-1.06232973842368	-1.06232973842368	-1.06232973842368	-1.06232973842368
GTEX-Y8LW-0326-SM-4VBQ9	-0.409949888034078	-0.70375108241239	-0.70375108241239	-0.413639436221808
GTEX-Y8LW-0426-SM-4VBQ6	-0.381048470891904	-0.381048470891904	-0.381048470891904	-0.449202749967043
GTEX-Y8LW-0526-SM-4VDS7	-1.20745320262008	-1.20745320262008	-1.20745320262008	-1.20745320262008
