sample	HS_poly	PAPS	HS_N	HS_2O	HS_6O	HS_3O	reach_FGF_like	reach_WNT_like	reach_SHH_like
GTEX-14AS3-0426-SM-5QGQK	-0.0304097955642699	-0.275305581808075	-0.193410202328467	-0.514448294308625	-0.757373289275796	-0.332659586230013	-0.514448294308625	-0.757373289275796	-0.757373289275796
GTEX-14AS3-0526-SM-5QGQQ	1.635151934962	0.831128201696421	-0.0271491096948843	0.522445814798258	-0.601514604206476	-0.187985869613468	-0.0271491096948843	-0.601514604206476	-0.601514604206476
GTEX-14AS3-0626-SM-5QGQD	-0.341196275270383	-0.787792431645652	-0.100795381803666	-0.717368737723745	0.334152085701323	0.568522754115688	-0.787792431645652	-0.787792431645652	-0.787792431645652
GTEX-14AS3-0726-SM-5S2NY	0.620712585298435	0.218115714781739	-0.105501185546822	0.577328407661359	-0.0872257416628673	-0.207273466644219	-0.105501185546822	-0.105501185546822	-0.207273466644219
GTEX-14AS3-0826-SM-5TDD5	0.483295756107057	-0.145501961163469	-0.225124107430608	0.159192745661933	-0.535379496008208	-0.40961345725986	-0.225124107430608	-0.535379496008208	-0.535379496008208
GTEX-14AS3-0926-SM-5TDD6	0.624607932489397	0.424594256580647	0.242073719549393	-0.0875696354635767	-0.243011244908187	0.547693798000504	-0.0875696354635767	-0.243011244908187	-0.243011244908187
GTEX-14AS3-1026-SM-5TDD7	0.375219043343524	-0.0790883787827696	-0.111005296395763	0.443320378910733	-0.439837304291448	-0.264518167238708	-0.111005296395763	-0.439837304291448	-0.439837304291448
GTEX-14AS3-1126-SM-5Q5CR	0.715214743686127	-0.325327206235692	-0.0518246723225714	0.114077930492192	-0.0945090394025899	-0.242396845550608	-0.325327206235692	-0.325327206235692	-0.325327206235692
GTEX-14AS3-1326-SM-5RQJE	0.251177954899039	0.359233268720941	1.53407785175951	0.798790405352277	1.48904463947662	1.20481394378202	0.251177954899039	0.251177954899039	0.251177954899039
GTEX-14AS3-1526-SM-5Q5ED	-0.082211238752012	0.00239790959025199	0.153211197174339	0.247416620335606	-0.159781240194009	0.506550847931308	-0.082211238752012	-0.159781240194009	-0.159781240194009
GTEX-14AS3-1626-SM-5S2OY	-0.232069846210929	0.296018506106248	-0.365025177917625	-0.450455541303638	-0.0766393649826225	0.249091834170888	-0.450455541303638	-0.365025177917625	-0.365025177917625
GTEX-14AS3-1726-SM-5RQJV	0.0736962077045652	-0.865401264346058	-0.326229864839956	-0.465434845955938	-0.474718077365496	0.0035890239694074	-0.865401264346058	-0.865401264346058	-0.865401264346058
GTEX-14AS3-1826-SM-5TDD8	0.349176811350131	0.46276788697785	0.146559385689643	0.472209494974814	1.33881294484938	0.0186179663093734	0.146559385689643	0.146559385689643	0.0186179663093734
GTEX-14AS3-2026-SM-5TDD9	0.463387243269665	0.353256761161352	-0.0581495583826066	0.306181186396676	-0.48100469232253	-0.208109075386733	-0.0581495583826066	-0.48100469232253	-0.48100469232253
GTEX-14AS3-2126-SM-5S2MK	-1.62445321051863	-1.85777812802089	-1.14791693623987	-1.13572881344511	-0.251424688991273	-0.597115613303825	-1.85777812802089	-1.85777812802089	-1.85777812802089
GTEX-14AS3-2226-SM-5S2OX	0.437044797960164	0.931754642316231	1.32398336142578	0.645096379829415	-0.131304803273102	-0.351007557339409	0.437044797960164	-0.131304803273102	-0.351007557339409
GTEX-14AS3-2326-SM-5S2NZ	0.867674619258561	0.473430646950369	-0.494746820361879	0.0921702458091838	-0.155661164055638	-0.426555872512577	-0.494746820361879	-0.494746820361879	-0.494746820361879
GTEX-14ASI-0011-R10b-SM-5S2VZ	-0.524300081779499	-0.318853621004421	0.665170875039517	0.883030650444415	2.56949279841475	1.08287244229629	-0.524300081779499	-0.524300081779499	-0.524300081779499
GTEX-14ASI-0011-R11b-SM-6AJBJ	-0.584718009117765	-0.480386173321432	0.63474983760228	0.141091334664732	0.922305819122126	0.466055000380387	-0.584718009117765	-0.584718009117765	-0.584718009117765
GTEX-14ASI-0011-R1b-SM-5S2TY	-0.987689973264487	-0.769608517932912	0.0123626717766732	0.0110500790157114	1.44667041295735	0.592467668951409	-0.987689973264487	-0.987689973264487	-0.987689973264487
GTEX-14ASI-0011-R2b-SM-5YY9H	-1.69989044809137	-0.904219544614354	-0.554858654012581	-0.773257512767176	0.224709458832898	-0.0404476588775185	-1.69989044809137	-1.69989044809137	-1.69989044809137
GTEX-14ASI-0011-R4a-SM-69LQ4	-1.75245978079874	-1.50991541047283	-0.583138865564411	-0.668877574313389	0.65524043928738	-0.0165606316611827	-1.75245978079874	-1.75245978079874	-1.75245978079874
GTEX-14ASI-0011-R5b-SM-6EU2M	-1.81334889003423	-1.57290120652672	-0.448202244064555	-0.357796746135886	0.418837365745099	0.16847803958788	-1.81334889003423	-1.81334889003423	-1.81334889003423
GTEX-14ASI-0011-R6a-SM-5S2UZ	-1.37905909450417	-1.15048212983418	0.364305260681566	0.373035632694045	1.37141937482152	0.0713519772683361	-1.37905909450417	-1.37905909450417	-1.37905909450417
GTEX-14ASI-0011-R7b-SM-5YY9G	-1.50159240313156	-1.15871504174052	-0.251811072622515	-0.213273895200724	0.76026703928252	0.147316425539446	-1.50159240313156	-1.50159240313156	-1.50159240313156
GTEX-14ASI-0011-R8b-SM-5S2UB	-1.40377098289261	-0.916555533258085	0.734911504755423	0.574323056829242	1.86947381354287	0.524501120984066	-1.40377098289261	-1.40377098289261	-1.40377098289261
GTEX-14ASI-0326-SM-5S2VH	0.766182826065727	1.01896581850952	1.31340744979654	0.724281740884551	0.0684823166806314	-0.221509438601692	0.724281740884551	0.0684823166806314	-0.221509438601692
GTEX-14ASI-0526-SM-5QGQP	-0.462180343420832	-0.772913823853895	-0.568354151370665	-0.709041382278602	-0.09861858654338	-0.353274996168016	-0.772913823853895	-0.772913823853895	-0.772913823853895
GTEX-14ASI-0726-SM-5Q5DC	1.22336121655162	0.661723759662265	0.309835124926875	0.919374467155756	0.167948254708533	-0.00129507746246699	0.309835124926875	0.167948254708533	-0.00129507746246699
GTEX-14ASI-0826-SM-5Q5EB	-0.156190920056874	-0.741196471845903	-0.595899229868813	-0.604165248540665	-0.510312673856839	-0.117891294518496	-0.741196471845903	-0.741196471845903	-0.741196471845903
GTEX-14ASI-1126-SM-5QGPN	1.14223832781355	0.291445081438049	-0.193283178809638	-0.30815249969526	-0.751419596672824	-0.419493454220799	-0.30815249969526	-0.751419596672824	-0.751419596672824
GTEX-14ASI-2926-SM-5Q5DG	-0.375293403528295	-0.236130174163804	1.19239419568156	0.259826572402349	1.11922924332429	0.637243111432772	-0.375293403528295	-0.375293403528295	-0.375293403528295
GTEX-14ASI-3026-SM-5S2PN	-0.656978680289418	-0.30720513770216	0.92123147448746	0.774745004377897	2.08307420102156	1.10579879916876	-0.656978680289418	-0.656978680289418	-0.656978680289418
GTEX-14B4R-0006-SM-5O9A7	-1.64016809239549	-2.00306722575875	0.132802206174738	-1.58302623339878	-1.09610634229338	-0.280484402754466	-2.00306722575875	-2.00306722575875	-2.00306722575875
GTEX-14B4R-0126-SM-5TDE4	0.673812512089177	0.387826605395205	0.161728528370311	0.271795160583595	-0.112078070191198	-0.123561054029563	0.161728528370311	-0.112078070191198	-0.123561054029563
GTEX-14B4R-0226-SM-5TDDO	1.06134685117597	0.100981116818291	-0.145412978252654	0.0846760356259757	-0.484697977099691	-0.138427658100743	-0.145412978252654	-0.484697977099691	-0.484697977099691
GTEX-14B4R-0326-SM-5TDDP	-0.187475773353357	-0.617687300852177	0.149187926691515	-0.922845936715179	0.58498120243394	0.403989662138177	-0.922845936715179	-0.617687300852177	-0.617687300852177
GTEX-14B4R-0426-SM-5Q5EI	0.0191135112408562	-0.601847878974993	0.12925403010265	-0.722631802202662	0.347807124688995	-0.328686075905801	-0.722631802202662	-0.601847878974993	-0.601847878974993
GTEX-14B4R-0526-SM-5QGQT	0.266343885456694	-0.0199978460956718	-0.04054225224968	-0.166289058383481	-0.0911325123667925	0.112880288739726	-0.166289058383481	-0.0911325123667925	-0.0911325123667925
GTEX-14B4R-0626-SM-5TDDQ	0.273410740668065	-0.494824161468301	0.111226255433473	-0.358049718880467	-0.155693356199982	-0.186546901705518	-0.494824161468301	-0.494824161468301	-0.494824161468301
GTEX-14B4R-0726-SM-5TDDR	-0.410432367944329	-0.106822259673832	-0.614117986936706	-0.583677124378743	-0.53564364355564	-0.185370154013297	-0.614117986936706	-0.614117986936706	-0.614117986936706
GTEX-14B4R-1026-SM-5TDDS	-0.406905237410661	-0.0697548506015302	0.531687663336843	0.583324036499228	0.940511408243023	0.0892376793567691	-0.406905237410661	-0.406905237410661	-0.406905237410661
GTEX-14B4R-1226-SM-5TDDT	-0.171777952604576	-0.0130492265407117	-0.178140291511246	-0.288576096024108	-0.633650972152638	-0.198766002847578	-0.288576096024108	-0.633650972152638	-0.633650972152638
GTEX-14B4R-1326-SM-5Q5EZ	0.0978555059094153	-0.375047321891282	0.17108098107745	0.329433921760651	-0.260293729443602	0.220165315677194	-0.375047321891282	-0.375047321891282	-0.375047321891282
GTEX-14B4R-1426-SM-5Q5CG	-0.686324251164582	0.448223062771836	-0.150938145809783	-0.169929966162541	-0.646857724549711	0.033269838036158	-0.686324251164582	-0.686324251164582	-0.686324251164582
GTEX-14B4R-2026-SM-5QGQL	0.658094597264851	-0.336523552823524	-0.129974390204609	-1.00658868169581	0.717546560435443	-0.330344876075993	-1.00658868169581	-0.336523552823524	-0.336523552823524
GTEX-14BIL-0006-SM-5N9F2	-2.60363275273455	-2.89893127618704	-1.20400194580179	-2.64250739495289	-1.75180697568791	-0.747098120223392	-2.89893127618704	-2.89893127618704	-2.89893127618704
GTEX-14BIL-0011-R10a-SM-5SI75	-0.879552573836899	-0.535619426853347	0.532314901141131	0.861377987231864	2.0052884236807	0.659609527583049	-0.879552573836899	-0.879552573836899	-0.879552573836899
GTEX-14BIL-0011-R8b-SM-69LQK	-1.68425797551537	-2.10169956923166	-0.558069917401418	-0.952558767603894	0.563960625602133	-0.214318813586977	-2.10169956923166	-2.10169956923166	-2.10169956923166
GTEX-14BIL-0011-R9a-SM-5SI7A	-0.856024463717484	1.21419789917088	0.270996920719622	0.636401012652999	0.354234365126041	0.18074453006901	-0.856024463717484	-0.856024463717484	-0.856024463717484
GTEX-14BIL-0126-SM-5SI92	0.452172981810922	-0.0740536485839239	0.0532921081874487	1.2739195317214	0.280045096537348	0.411333814799948	-0.0740536485839239	-0.0740536485839239	-0.0740536485839239
GTEX-14BIL-0226-SM-5SI9E	0.411172170832032	0.0178295748583043	0.0596288788701719	1.07152968792442	0.00217223562261182	-0.306399831937981	0.0178295748583043	0.00217223562261182	-0.306399831937981
GTEX-14BIL-0326-SM-5SI9Q	-1.65457653967572	-1.94569657378447	-1.18291963105523	-1.97331015731677	0.00973227538327425	-0.598439645497131	-1.97331015731677	-1.94569657378447	-1.94569657378447
GTEX-14BIL-0426-SM-5SIA3	0.164390771272958	0.845684122616602	1.05456181615842	0.525539329546064	0.363970035378666	-0.347220630939227	0.164390771272958	0.164390771272958	-0.347220630939227
GTEX-14BIL-0926-SM-7DHKN	0.692442186701025	0.110459304522974	-0.427357903996367	-0.512516960615015	-0.406811611121836	-0.181155582520116	-0.512516960615015	-0.427357903996367	-0.427357903996367
GTEX-14BIL-1126-SM-79OMC	-1.91078163728161	-2.85805561326661	-1.76532263027873	-2.94762686701933	-1.47114114466844	-0.77928378819832	-2.94762686701933	-2.85805561326661	-2.85805561326661
GTEX-14BIL-1226-SM-79OME	0.611661823979086	0.666462107568817	0.234220077528577	0.427720355727688	-0.554338104518924	0.0454420402976381	0.234220077528577	-0.554338104518924	-0.554338104518924
GTEX-14BIL-1326-SM-79OMR	-1.43169384128009	-0.605116603775289	-0.771276517409604	-0.330683686827272	-0.906706360395752	-0.251547258056779	-1.43169384128009	-1.43169384128009	-1.43169384128009
GTEX-14BIL-1826-SM-7DUEO	0.170196332345211	-0.00911757403388008	-0.381639678154201	-0.730399781041708	-0.0793398991195057	0.128056241561336	-0.730399781041708	-0.381639678154201	-0.381639678154201
GTEX-14BIL-1926-SM-73KYI	-0.65339060794867	-0.179562773684699	0.0671225462645607	-0.475941294649001	-0.281661135249769	-0.230263803142893	-0.65339060794867	-0.65339060794867	-0.65339060794867
GTEX-14BIL-2126-SM-73KW3	-0.244971841206869	-0.241776197935938	0.689836576098473	-0.68580699450949	-0.0185569923626254	-0.085024863498013	-0.68580699450949	-0.244971841206869	-0.244971841206869
GTEX-14BIL-2226-SM-73KWF	-0.237600987366645	-0.275432845184727	0.769906913880503	0.389783618403156	0.546280502766362	-0.046713226113282	-0.275432845184727	-0.275432845184727	-0.275432845184727
GTEX-14BIL-2426-SM-5QGQR	0.521635183050863	-0.110726019544029	-0.392703039808738	0.264480591505431	-0.342670681840065	-0.209272317232584	-0.392703039808738	-0.392703039808738	-0.392703039808738
GTEX-14BIL-2926-SM-5SIAF	-0.631323885254912	-0.281303368498614	-0.0822698113866398	0.441701695864868	-0.112932627551933	-0.115756432370402	-0.631323885254912	-0.631323885254912	-0.631323885254912
GTEX-14BIL-3026-SM-7EWD4	-1.18903138476691	-1.12549314121788	0.0967215556417778	0.196156763504352	1.56491384358796	0.25338599472136	-1.18903138476691	-1.18903138476691	-1.18903138476691
GTEX-14BIM-0006-SM-5O9AA	-2.42739154214381	-2.8206934750924	-0.517659504230462	-1.64055612338423	-1.74389707312983	-0.514700042304244	-2.8206934750924	-2.8206934750924	-2.8206934750924
GTEX-14BIM-0011-R11b-SM-5S2RN	-0.610705817204083	-0.453852255227134	1.01254140553926	0.394445151289967	0.93597281833302	0.343091704435525	-0.610705817204083	-0.610705817204083	-0.610705817204083
GTEX-14BIM-0011-R1a-SM-69LQI	-2.3076734195382	-2.71660789972716	-1.01697934331944	-1.35779285208041	0.134454365289506	-0.480224058472089	-2.71660789972716	-2.71660789972716	-2.71660789972716
GTEX-14BIM-0011-R2b-SM-69LQ6	-1.60451822942891	-1.41935113865393	-0.825023363123095	-0.476752039225192	0.617829332900122	0.0198403362431995	-1.60451822942891	-1.60451822942891	-1.60451822942891
GTEX-14BIM-0011-R3b-SM-5S2RL	-1.04395791744639	-0.906909940334939	0.771872386883335	0.770705893353019	2.28405611496658	0.846717732117214	-1.04395791744639	-1.04395791744639	-1.04395791744639
GTEX-14BIM-0011-R4b-SM-5S2RK	-1.64440739586613	-1.60596834778726	-0.206652070424195	0.50377177769703	1.29557117591481	0.0826076238111701	-1.64440739586613	-1.64440739586613	-1.64440739586613
GTEX-14BIM-0011-R5b-SM-5S2RM	-1.18420240915054	-0.845382700327838	0.626642008179085	1.35453705598093	1.67428832241231	0.512347609111612	-1.18420240915054	-1.18420240915054	-1.18420240915054
GTEX-14BIM-0011-R6b-SM-5S2VB	-1.30622767404427	-1.17888801223119	0.636074814105789	1.13863763643037	1.76629466140513	0.0377248457227496	-1.30622767404427	-1.30622767404427	-1.30622767404427
GTEX-14BIM-0011-R9a-SM-6LLJL	-1.23479317056403	0.66762503127962	0.705365303186293	0.0479384532130606	1.02955791600613	0.74180628871917	-1.23479317056403	-1.23479317056403	-1.23479317056403
GTEX-14BIM-0226-SM-7IGLD	0.111765379786772	0.0406068206019198	-0.0278123411983329	0.343002620479385	0.565226541175489	0.682900183882651	-0.0278123411983329	-0.0278123411983329	-0.0278123411983329
GTEX-14BIM-0326-SM-5SI9B	-1.63958393515671	-1.79351616673797	-1.03711991706817	-1.48362331727145	0.121029758871683	-0.604480456449774	-1.79351616673797	-1.79351616673797	-1.79351616673797
GTEX-14BIM-0426-SM-5SI9N	0.169230814622801	0.602966316643346	1.30092417028358	0.462631424007714	0.0588198516609786	-0.128023215448166	0.169230814622801	0.0588198516609786	-0.128023215448166
GTEX-14BIM-1226-SM-5SIBC	0.174050147411448	0.323580857175462	0.00429377391978737	0.362234221133565	-0.219305658912042	-0.0737721191542996	0.00429377391978737	-0.219305658912042	-0.219305658912042
GTEX-14BIM-1326-SM-7EWD1	0.20432279572006	0.350334508642224	0.172305287143291	-0.2069841523454	0.475268425817003	0.818009338616649	-0.2069841523454	0.172305287143291	0.172305287143291
GTEX-14BIM-1626-SM-7EWD2	0.183627385003615	0.124231540055043	-0.412928026708182	-0.0331440854060884	-0.384134645139654	0.010402147766709	-0.412928026708182	-0.412928026708182	-0.412928026708182
GTEX-14BIM-2226-SM-5SI8Y	0.489127620809534	0.572917545456319	1.3360800824541	0.852385607602421	1.10721908161289	0.251872012024906	0.489127620809534	0.489127620809534	0.251872012024906
GTEX-14BIM-2626-SM-5S2OF	1.20476504544944	0.376030676412847	-0.331049970376038	0.108821052819127	-0.706758107991121	-0.467926920498097	-0.331049970376038	-0.706758107991121	-0.706758107991121
GTEX-14BIM-2726-SM-5Q5EG	-0.362006910827683	-0.731766861396566	-0.868443541947508	-1.11592844779645	-0.895532348925939	-0.156836705820588	-1.11592844779645	-0.895532348925939	-0.895532348925939
GTEX-14BIM-3026-SM-7EWCY	-0.64060345193028	-0.581869956615087	0.762325791240304	0.865218098699886	2.01954476002723	1.10812200556601	-0.64060345193028	-0.64060345193028	-0.64060345193028
GTEX-14BIM-3126-SM-5Q5C7	-0.509402736850938	-0.429339371258537	1.07439477492241	0.0410667981306262	0.864026088691299	0.600040155654443	-0.509402736850938	-0.509402736850938	-0.509402736850938
GTEX-14BIM-3226-SM-5RQIQ	-0.200111777831148	0.232919967566106	0.121768021446585	1.1198773833681	0.257551803576428	0.434012322363742	-0.200111777831148	-0.200111777831148	-0.200111777831148
GTEX-14BIN-0005-SM-5N9FE	-0.726680324267043	-0.915228629895559	-0.352509266468179	-1.45307468505735	-1.23114722779565	-0.280012618207967	-1.45307468505735	-1.23114722779565	-1.23114722779565
GTEX-14BIN-0011-R10a-SM-5S2UA	-0.83674699686528	-0.980507054233691	0.455416791030657	0.510018095345746	2.19468987177178	0.920391903226898	-0.980507054233691	-0.980507054233691	-0.980507054233691
