sample	sLeX_reachability
GTEX-S33H-1226-SM-4AD69	-2.23546116000016
GTEX-S33H-1326-SM-4AD6A	-0.961331661307677
GTEX-S33H-1426-SM-EZ6L7	-1.82805936279023
GTEX-S33H-1626-SM-4AD68	-1.11950156349522
GTEX-S33H-1826-SM-4AD65	-0.682727757584009
GTEX-S33H-1926-SM-EYYVH	-0.429128273981257
GTEX-S33H-2226-SM-DKPOP	-2.0616268835289
GTEX-S33H-2326-SM-2XCB3	-0.409897215904814
GTEX-S33H-2426-SM-2XCB2	-0.472238215046952
GTEX-S341-0006-SM-3NM8D	-3.8092094343496
GTEX-S341-0008-SM-4AD6D	-0.445179318708778
GTEX-S341-0126-SM-4AD64	-0.602140446873653
GTEX-S341-0226-SM-D4P1Y	-0.393293637053679
GTEX-S341-0326-SM-2XCAU	-0.297566434440541
GTEX-S341-0426-SM-4AD5L	-0.731409462102428
GTEX-S341-0526-SM-4AD5U	-0.746702577811289
GTEX-S341-0626-SM-4AD5T	-1.19808495906191
GTEX-S341-0726-SM-4AD5R	-0.472008045979937
GTEX-S341-0826-SM-4AD73	-0.368640602496809
GTEX-S341-1026-SM-4AD71	-0.455562058045371
GTEX-S341-1126-SM-4AD6T	-0.381983903943288
GTEX-S341-1226-SM-4AD5S	-0.675298160183525
GTEX-S341-1326-SM-4AD72	-0.0486253717845817
GTEX-S341-1426-SM-4AD6U	-0.829819782667013
GTEX-S341-1526-SM-4AD6K	0.121644292157286
GTEX-S341-2026-SM-2XCAA	-0.447959304111516
GTEX-S3LF-1126-SM-EVR33	-1.13319021003967
GTEX-S3XE-0008-SM-3NM8O	-0.549334842612163
GTEX-S3XE-0126-SM-4AD4R	-0.435023724002635
GTEX-S3XE-0226-SM-4AD6I	-0.358012304229548
GTEX-S3XE-0326-SM-4AD6L	-0.319794177517592
GTEX-S3XE-0526-SM-4AD4G	-1.97879400199656
GTEX-S3XE-0626-SM-4AD6B	-0.663151309568479
GTEX-S3XE-0826-SM-4AD4U	-0.353575238613314
GTEX-S3XE-0926-SM-4AD4S	-0.778749755597775
GTEX-S3XE-1026-SM-4AD4O	-1.2708247510308
GTEX-S3XE-1126-SM-4AD4N	0.267410532931253
GTEX-S3XE-1226-SM-4AD4L	-0.177682566110717
GTEX-S3XE-1326-SM-4AD4H	-0.230121154433768
GTEX-S3XE-1526-SM-4AD5A	-0.734458925890192
GTEX-S4P3-0008-SM-3NM8R	-0.89902070322251
GTEX-S4P3-0326-SM-4AD6P	-0.493543721411155
GTEX-S4P3-0426-SM-4AD56	-1.19745919640186
GTEX-S4P3-0526-SM-4AD58	-0.754918897678938
GTEX-S4P3-0626-SM-4AD59	-1.63687470982981
GTEX-S4P3-0726-SM-4AD57	-0.328707400221066
GTEX-S4P3-0926-SM-4AD54	-0.833296760269287
GTEX-S4P3-1126-SM-4AD52	-0.53150580157482
GTEX-S4P3-1226-SM-4AD4Y	-0.791025458428948
GTEX-S4P3-1326-SM-4AD6V	0.158957617736615
GTEX-S4P3-1526-SM-E9J3W	-0.472238215046952
GTEX-S4Q7-0003-SM-3NM8M	-0.732658737515727
GTEX-S4Q7-0008-SM-3NM8A	-0.577137106325314
GTEX-S4Q7-0226-SM-4AD5O	-0.88333080208737
GTEX-S4Q7-0526-SM-4AD5N	-0.281448388625879
GTEX-S4Q7-0626-SM-4AD5M	-0.780773167470787
GTEX-S4Q7-0726-SM-4AD5F	-0.821457791128131
GTEX-S4Q7-0826-SM-4AD5E	-0.349820574656307
GTEX-S4Q7-0926-SM-4AD5D	-0.185863170374031
GTEX-S4Q7-1026-SM-4AD75	-0.777008877723207
GTEX-S4Q7-1126-SM-4AD6R	-0.583390084856293
GTEX-S4Q7-1226-SM-4AD5I	-0.45543077342356
GTEX-S4Q7-1326-SM-4AD74	-0.198945602054754
GTEX-S4UY-0008-SM-3NM8H	-0.355847655034701
GTEX-S4UY-0726-SM-4AD6X	-0.53570685419904
GTEX-S4UY-0826-SM-4AD4Z	-0.646507248756002
GTEX-S4UY-0926-SM-4AD6O	-0.188094275312162
GTEX-S4UY-1226-SM-4AD51	-0.441778278813963
GTEX-S4UY-1326-SM-4AD4X	-0.260790082406131
GTEX-S4UY-1426-SM-4AD6Y	-0.370957688750323
GTEX-S4UY-1626-SM-4AD55	-0.971140492411658
GTEX-S4Z8-0008-SM-33HAZ	-0.573352703880725
GTEX-S4Z8-0126-SM-4GICC	-0.599317696611206
GTEX-S4Z8-0226-SM-4AD5K	-0.707628612562743
GTEX-S4Z8-0526-SM-4AD4T	-0.977071206085669
GTEX-S4Z8-0626-SM-4AD6J	-0.372388215812425
GTEX-S4Z8-0726-SM-4GICB	-0.416851138661447
GTEX-S4Z8-0926-SM-4AD6Q	-0.397294850920451
GTEX-S4Z8-1226-SM-4AD6W	-1.27517379667024
GTEX-S4Z8-2126-SM-4AD5H	-0.616540028747113
GTEX-S7PM-0006-SM-3NM8C	-2.5074172800744
GTEX-S7PM-0008-SM-3NM9Q	-0.431712618256617
GTEX-S7PM-0011-R5A-SM-3NM8G	-2.71814419490583
GTEX-S7PM-0011-R6A-SM-3NM8F	-2.6099391845394
GTEX-S7PM-0126-SM-4AD6S	-0.668677582073814
GTEX-S7PM-0426-SM-3NM91	-0.65329664993632
GTEX-S7PM-0526-SM-3NM92	-2.29532095782408
GTEX-S7PM-0626-SM-4AD4Q	-1.19346071207176
GTEX-S7SE-0005-SM-2XCEA	-0.95506121277452
GTEX-S7SE-0008-SM-33HB1	-0.631964978964554
GTEX-S7SE-0011-R10A-SM-2XCDF	-0.374592154447359
GTEX-S7SE-0011-R11A-SM-2XCDD	-0.514297603594026
GTEX-S7SE-0011-R1A-SM-2XCDE	-1.62959575559465
GTEX-S7SE-0011-R2A-SM-2XCDC	-0.82824375855053
GTEX-S7SE-0011-R4A-SM-2XCDB	-1.3135580137696
GTEX-S7SE-0011-R5A-SM-2XCDA	-1.15181861268904
GTEX-S7SE-0011-R6A-SM-2XCD9	-1.0791707774828
GTEX-S7SE-0011-R7A-SM-2XCDI	-1.16922694351405
GTEX-S7SE-0011-R8A-SM-2XCDG	-0.694831403347048
GTEX-S7SE-0126-SM-2XCD5	-0.716444695853908
GTEX-S7SE-0226-SM-2XCD4	-0.338302921558249
GTEX-S7SE-0326-SM-4AT5Q	-0.737198337382726
GTEX-S7SE-0526-SM-2XCD8	-0.542169437651893
GTEX-S7SE-0726-SM-2XCD7	-0.465359092246116
GTEX-S7SE-0826-SM-4AT4D	-0.413964456025725
GTEX-S7SE-0926-SM-2XCD6	-0.259121235916059
GTEX-S7SE-2526-SM-2XCDL	-0.667044685554403
GTEX-S7SF-0008-SM-3NM8T	-0.62484887173774
GTEX-S7SF-0226-SM-5SI7H	-0.603078913116923
GTEX-S7SF-0626-SM-4AD4V	0.019418912974358
GTEX-S7SF-0826-SM-4AD4W	-0.42497873264286
GTEX-S7SF-0926-SM-4AD4M	-0.409282821240728
GTEX-S7SF-1026-SM-4AD4I	-0.504905481324737
GTEX-S7SF-1326-SM-4AD4P	-0.33149075447878
GTEX-S7SF-1426-SM-4AT5A	-0.667291735687285
GTEX-S7SF-1926-SM-4AT5B	-0.391980028986337
GTEX-S95S-0002-SM-3NM8K	-1.04297512932254
GTEX-S95S-0005-SM-2XCEC	-2.26848867312612
GTEX-S95S-0008-SM-4AT5M	-0.574931466801242
GTEX-S95S-0226-SM-4B656	-0.433435317352202
GTEX-S95S-0326-SM-4B66U	-0.264330213752577
GTEX-S95S-0426-SM-4B64I	-0.463494731563862
GTEX-S95S-0626-SM-EZ6L8	-0.554149597454111
GTEX-S95S-0726-SM-4B64H	-1.83685300117345
GTEX-S95S-0826-SM-4B64N	-1.43439284410069
GTEX-S95S-1026-SM-4B64M	-0.649277984443124
GTEX-S95S-1126-SM-4B64E	-1.03472953617654
GTEX-S95S-1226-SM-4GICG	-0.610916910185975
GTEX-S95S-1326-SM-2XCDK	-0.554928627505428
GTEX-S95S-1426-SM-2XCDM	-2.18320583895306
GTEX-S95S-1526-SM-2XCDH	-0.298957114910535
GTEX-S95S-1626-SM-2XCDJ	-0.690924262034035
GTEX-SE5C-0006-SM-4BRW5	-2.77280801242548
GTEX-SE5C-0008-SM-4B64J	-0.557446638914377
GTEX-SE5C-0326-SM-4BRWX	-1.81890227560424
GTEX-SE5C-0426-SM-4BRUI	-0.407454773018983
GTEX-SE5C-0526-SM-2XCE1	-0.822072046320615
GTEX-SE5C-0626-SM-2XCDV	-1.86468684422993
GTEX-SE5C-0726-SM-4BRWY	-0.432268578840918
GTEX-SE5C-0926-SM-4BRUF	-0.196114198838986
GTEX-SE5C-1026-SM-4BRUG	-0.640933125200317
GTEX-SE5C-1126-SM-4BRWZ	-0.794283948184194
GTEX-SE5C-1226-SM-4BRWV	-0.461819661619055
GTEX-SE5C-1326-SM-4BRUH	-0.38888464371582
GTEX-SE5C-1526-SM-4BRWU	-0.372034490542295
GTEX-SE5C-1626-SM-2XCE3	-1.04085304078367
GTEX-SE5C-1826-SM-2XCE4	-0.936928331077729
GTEX-SE5C-2026-SM-EAZ2U	-0.7425652298142
GTEX-SE5C-2126-SM-4BRUJ	-0.34657229799437
GTEX-SIU8-0006-SM-2XCE5	-2.55378291284123
GTEX-SIU8-0008-SM-4BRUC	-0.626895049618714
GTEX-SIU8-0126-SM-2XCDT	-0.758673032365399
GTEX-SIU8-0226-SM-2XCDS	-0.422526758300934
GTEX-SIU8-0326-SM-2XCDR	-0.444771383061427
GTEX-SIU8-0426-SM-4BRUE	-0.607842104446749
GTEX-SIU8-0526-SM-2XCDP	-2.15401489577215
GTEX-SIU8-0626-SM-2XCDN	-0.453047984394585
GTEX-SIU8-0826-SM-2XCDQ	-1.5488700664663
GTEX-SIU8-0926-SM-COH1X	-0.718820930994074
GTEX-SIU8-2226-SM-EAZ2T	-0.721395092278322
GTEX-SJXC-0005-SM-2XCE7	-3.56629530398213
GTEX-SJXC-0008-SM-4DM7G	-0.52406676131101
GTEX-SJXC-0126-SM-2XCFF	-0.65251300705365
GTEX-SJXC-0226-SM-2XCDU	-0.721143087290142
GTEX-SJXC-0326-SM-2XCFI	-0.344445311144135
GTEX-SJXC-0426-SM-2XCFH	-0.977952552117489
GTEX-SJXC-0526-SM-2XCFG	-2.15020831351604
GTEX-SJXC-0726-SM-2XCFJ	-0.40057454419871
GTEX-SJXC-1026-SM-EYYVA	-0.932138419672676
GTEX-SJXC-1226-SM-4DM78	-1.66814759911712
GTEX-SJXC-1426-SM-EYYVB	-0.870454727639284
GTEX-SJXC-1526-SM-EZ6L5	-1.07280516502675
GTEX-SJXC-2026-SM-4DM6N	-0.519860275963246
GTEX-SJXC-2226-SM-EVYAK	-0.193609955197215
GTEX-SN8G-0001-SM-3NM8L	-0.349433094568072
GTEX-SN8G-0006-SM-32PLD	-2.30291354083125
GTEX-SN8G-0008-SM-4DM4X	-0.689703912525575
GTEX-SN8G-0126-SM-32PLI	-0.469931154713164
GTEX-SN8G-0226-SM-4DM6B	-0.0840585168017112
GTEX-SN8G-0326-SM-32PLG	-2.07469512195999
GTEX-SN8G-0426-SM-32PLF	-0.445124866008957
GTEX-SN8G-0526-SM-32PLE	-1.32568455585695
GTEX-SN8G-0926-SM-4DM5I	-0.303236608020716
GTEX-SN8G-1526-SM-4DM79	-0.417982149485565
GTEX-SN8G-2426-SM-EVR31	-0.472393801324738
GTEX-SN8G-2626-SM-EXUQT	0.101227076357838
GTEX-SNMC-0006-SM-2XCFE	-1.22897316155772
GTEX-SNMC-0008-SM-4DM5A	-0.860999287215009
GTEX-SNMC-0126-SM-2XCFO	-1.8362208277935
GTEX-SNMC-0226-SM-4DM6F	-0.320705690242843
GTEX-SNMC-0426-SM-4DM5Y	-0.517375942560135
GTEX-SNMC-0526-SM-4DM69	-0.50243250456339
GTEX-SNMC-0626-SM-4DM6H	-1.16310307172561
GTEX-SNMC-0826-SM-4DM66	-0.29879886172671
GTEX-SNMC-0926-SM-4DM5U	-0.721437533011187
GTEX-SNMC-1026-SM-4DM7K	-0.671886099452848
GTEX-SNMC-1126-SM-4DM5M	-0.175104435972994
GTEX-SNMC-1226-SM-2XCFP	-0.820030965340149
GTEX-SNMC-1326-SM-2XCFK	-0.881635109653479
GTEX-SNMC-1426-SM-2XCFM	-1.42633794339392
GTEX-SNMC-1526-SM-2XCFN	-1.00301021587191
GTEX-SNMC-1626-SM-4DM52	-0.389281237918979
GTEX-SNOS-0003-SM-3NMAO	-0.217696341792306
GTEX-SNOS-0006-SM-32PLH	-1.6021542232219
GTEX-SNOS-0008-SM-4DM6I	-0.457332751518651
GTEX-SNOS-0226-SM-32PLR	-0.461008350716504
GTEX-SNOS-0326-SM-4DM6C	-0.421463600635188
GTEX-SNOS-0426-SM-32PMH	-0.249105498406802
GTEX-SNOS-0526-SM-4DM54	-0.113396948339957
GTEX-SNOS-0626-SM-4DM5F	-0.131062404389007
GTEX-SNOS-0726-SM-4DM5Z	-0.308096358183377
GTEX-SNOS-0826-SM-4DM5N	-0.842008320927975
GTEX-SNOS-0926-SM-4DM7A	-1.84747404637558
GTEX-SNOS-1026-SM-4DM4Y	-0.328202578938065
GTEX-SNOS-1126-SM-4DM67	-0.927304219872821
GTEX-SNOS-1226-SM-4DM5H	-0.432536436960516
GTEX-SNOS-1426-SM-32PLY	-0.472238215046952
GTEX-SNOS-1526-SM-32PLW	-1.45978701268505
GTEX-SNOS-1626-SM-3NMA4	-0.445458884746044
GTEX-SNOS-1726-SM-32PLN	-0.527230203437181
GTEX-SSA3-0002-SM-3P61R	-1.28952342919852
GTEX-SSA3-0005-SM-32QOT	-1.90439600885805
GTEX-SSA3-0008-SM-47JWJ	-0.443000726320618
GTEX-SSA3-0126-SM-32QPU	-0.271834954946442
GTEX-SSA3-0226-SM-32QPN	-0.468582132339482
GTEX-SSA3-0326-SM-32QPS	-2.02614133341746
GTEX-SSA3-0426-SM-32QPI	-0.690855305199396
GTEX-SSA3-0526-SM-32QPL	-0.431549492937747
GTEX-SUCS-0002-SM-3NMAJ	-0.783831227986638
GTEX-SUCS-0006-SM-4DM59	-2.90304188743557
GTEX-SUCS-0008-SM-4DM53	-0.457163372791404
GTEX-SUCS-0226-SM-32PLQ	-0.540967560139997
GTEX-SUCS-0326-SM-32PLL	-1.89606737988482
GTEX-SUCS-0526-SM-4DM56	-0.694822418107329
GTEX-SUCS-0626-SM-32PM5	-0.689324349697712
GTEX-SUCS-0726-SM-4DM7J	-0.650403077951027
GTEX-SUCS-0926-SM-4DM4Z	-1.13953911063447
GTEX-SUCS-1126-SM-4DM61	-0.368284521281351
GTEX-SUCS-1326-SM-4DM5T	-0.711518585622828
GTEX-SUCS-1426-SM-4DM5W	-1.73565596951326
GTEX-SUCS-1626-SM-32PLS	-1.54815166330105
GTEX-SUCS-1726-SM-32PM8	-0.271663449593075
GTEX-SUCS-1826-SM-32PM1	-0.440146618554213
GTEX-SUCS-1926-SM-32PM3	-0.573763042521695
GTEX-T2IS-0008-SM-4DM75	-0.426237348898552
GTEX-T2IS-0011-R11A-SM-32QPC	-0.513146978899754
GTEX-T2IS-0011-R2A-SM-32QPF	-1.32678426683198
GTEX-T2IS-0011-R3A-SM-32QPB	-0.962914119248074
GTEX-T2IS-0011-R5A-SM-32QP4	-1.79094418134579
GTEX-T2IS-0011-R6A-SM-32QP2	-1.3985513340611
GTEX-T2IS-0126-SM-4DM6O	-0.893885486775985
GTEX-T2IS-0226-SM-32QPH	-0.438892643963574
GTEX-T2IS-0426-SM-32QPE	-3.05415466511767
GTEX-T2IS-0526-SM-32QP9	-0.353552202945382
GTEX-T2IS-0626-SM-32QP6	-0.46861479999621
GTEX-T2IS-0826-SM-4DM6L	-0.714517579799822
GTEX-T2IS-0926-SM-4DM5B	-0.419037084558172
GTEX-T2IS-1026-SM-32QP1	-0.639716188461182
GTEX-T2IS-1126-SM-4DM6Z	-0.446967443121475
GTEX-T2IS-1526-SM-32QPR	-0.440805687913662
GTEX-T2IS-1926-SM-4DM74	-0.619359313988384
GTEX-T2IS-2026-SM-4DM6W	-0.545802184136206
GTEX-T2IS-2226-SM-4DM65	-0.458944541155873
GTEX-T2IS-2626-SM-32QPP	-1.99761364724514
GTEX-T2IS-2926-SM-32QPO	-0.869333845504288
GTEX-T2IS-3026-SM-32QPM	-0.904304401169533
GTEX-T2IS-3126-SM-32QPK	-0.15331170432997
GTEX-T2YK-0005-SM-32QOV	-2.25965619946807
GTEX-T2YK-0008-SM-4DM6M	-0.412641399506706
GTEX-T2YK-0326-SM-4DM7D	-0.443454542958749
GTEX-T2YK-0526-SM-32QPJ	-1.03812787828561
GTEX-T2YK-1126-SM-EVYAL	-0.683665233878728
GTEX-T2YK-1326-SM-4DM6S	-0.689433976925502
GTEX-T2YK-2226-SM-32QPT	-0.413462359022912
GTEX-T2YK-2326-SM-EZ6LA	-0.464694503513345
GTEX-T5JC-0001-SM-3NMAK	-0.671785349284896
GTEX-T5JC-0006-SM-EZ6L9	-3.51461278061912
GTEX-T5JC-0008-SM-4DM6A	-0.499406902634357
GTEX-T5JC-0011-R10A-SM-32PM2	-0.362546323661194
GTEX-T5JC-0011-R11A-SM-32PMB	-0.677813148831638
GTEX-T5JC-0011-R1A-SM-32PM6	-1.16339867325233
GTEX-T5JC-0011-R2A-SM-32PLZ	-1.19680959909966
GTEX-T5JC-0011-R4A-SM-32PLT	-0.966310619865087
GTEX-T5JC-0011-R5A-SM-32PLK	-1.48890070801304
GTEX-T5JC-0011-R6A-SM-D3L87	-1.15522945534939
GTEX-T5JC-0011-R7A-SM-32PME	-1.26516649445554
GTEX-T5JC-0011-R8A-SM-32PLM	-0.431710515040848
GTEX-T5JC-0011-R9A-SM-32PLV	-0.546567398738029
GTEX-T5JC-0226-SM-32PMA	-0.790703986944333
GTEX-T5JC-0326-SM-4DM5C	-0.349230310889219
GTEX-T5JC-0426-SM-32PLO	-0.567627552518432
GTEX-T5JC-0526-SM-32PM7	-1.03839273567654
GTEX-T5JC-0626-SM-3NMA6	-2.25561216121067
GTEX-T5JC-0726-SM-4DM55	-0.785787694841986
GTEX-T5JC-0826-SM-32PMC	-0.405170861943992
GTEX-T5JC-1226-SM-4DM7C	-0.388678807396455
GTEX-T5JC-1526-SM-4DM68	-1.8202871561776
GTEX-T5JC-1626-SM-EZ6KW	-1.35159979329595
GTEX-T5JC-1726-SM-4DM6U	-0.297759461436038
GTEX-T5JC-1826-SM-4DM6E	-0.656098194185165
GTEX-T5JC-1926-SM-4DM6Q	-0.379216283827525
GTEX-T5JC-2126-SM-32PMO	-0.169772087956648
GTEX-T5JC-2326-SM-32PMR	-0.502354955581191
GTEX-T5JC-2426-SM-3NMDB	-0.719062038256025
GTEX-T5JC-2526-SM-4DM6G	-0.516162505706224
GTEX-T5JW-0003-SM-3NMAD	-0.829612125931467
GTEX-T5JW-0005-SM-3GADE	-3.29194499226184
GTEX-T5JW-0008-SM-4DM5X	-0.516600149794509
GTEX-T5JW-0126-SM-4DM6K	-0.742080478808166
GTEX-T5JW-0226-SM-4DM7I	-1.3328277980225
GTEX-T5JW-0326-SM-4DM6J	-0.117260698568066
GTEX-T5JW-0426-SM-4DM7M	-0.565294053845684
GTEX-T5JW-0726-SM-4DM6D	-0.412958243239405
GTEX-T5JW-0826-SM-EYYVD	-0.614288314440104
GTEX-T5JW-0926-SM-4DM5K	-1.39771713991702
GTEX-T5JW-1026-SM-EZ6LR	-0.440536813798844
GTEX-T5JW-1126-SM-4DM5V	-1.00791869019138
GTEX-T5JW-1226-SM-3GACY	-0.208162920117687
GTEX-T5JW-1326-SM-4DM5G	-1.33842530602164
GTEX-T5JW-1426-SM-4DM5Q	-0.538418745591235
GTEX-T5JW-1526-SM-4DM5E	-0.457517276711239
GTEX-T5JW-1626-SM-3GADZ	-1.33138315899031
GTEX-T5JW-1726-SM-3GADN	-0.945783151938749
GTEX-T5JW-1826-SM-3GAE1	-1.46875707180192
GTEX-T5JW-2026-SM-4DM63	0.0309356637751145
GTEX-T5JW-2126-SM-EZ6LE	-0.374416427385259
GTEX-T6MN-0002-SM-3NMAH	-0.54640158861083
GTEX-T6MN-0005-SM-32PLJ	-3.77539046297329
GTEX-T6MN-0008-SM-4DM7H	-0.711393511809465
GTEX-T6MN-0011-R10A-SM-32QP7	-0.411973999514789
GTEX-T6MN-0011-R11A-SM-32QOX	-0.571986831718082
GTEX-T6MN-0011-R1A-SM-32QOY	-1.53750102261198
GTEX-T6MN-0011-R2A-SM-32QOW	-1.36158721643158
GTEX-T6MN-0011-R4A-SM-32QPG	-1.409968094067
GTEX-T6MN-0011-R5A-SM-32QPD	-1.24124598222137
GTEX-T6MN-0011-R6A-SM-32QP8	-1.09991924672139
GTEX-T6MN-0011-R7A-SM-32QP5	-1.13955996958578
GTEX-T6MN-0011-R8A-SM-32QP3	-0.82824375855053
GTEX-T6MN-0011-R9A-SM-32QOZ	-1.57423305849658
GTEX-T6MN-0126-SM-32PLP	-1.44420179889137
GTEX-T6MN-0226-SM-32PMD	-0.482847255783712
GTEX-T6MN-0326-SM-32PMK	-0.215178222865284
GTEX-T6MN-0426-SM-32PMF	-0.919657913651302
GTEX-T6MN-0526-SM-32PMS	-2.32638183416466
GTEX-T6MN-0626-SM-32PM9	-0.418222300162012
GTEX-T6MN-0726-SM-32PML	0.0933274553790809
GTEX-T6MN-0826-SM-32PM4	-0.472238215046952
GTEX-T6MN-0926-SM-32PLX	-1.36431354809363
GTEX-T6MN-1126-SM-4DM71	-0.393934943299494
GTEX-T6MN-1226-SM-3NMA5	-1.237213779967
GTEX-T6MN-1526-SM-4DM5P	-0.655844451609377
GTEX-T6MN-1826-SM-EXOHN	-1.2828256256908
GTEX-T6MN-2026-SM-4DM7L	-1.10657531697061
GTEX-T6MN-2126-SM-EZ6LC	-0.376642239714655
GTEX-T6MN-2226-SM-EVYAM	-0.45838770462897
GTEX-T6MN-2526-SM-32PMN	-0.441989569083526
GTEX-T6MN-2626-SM-32PMQ	-1.03496095959869
GTEX-T6MN-2726-SM-4DM77	-0.523104367307102
GTEX-T6MO-0003-SM-3NMAG	-1.50391230171687
GTEX-T6MO-0006-SM-32QOU	-2.5772856008362
GTEX-T6MO-0008-SM-4DM6T	-0.644936630076885
GTEX-T6MO-0126-SM-4DM6X	-0.618957185716872
GTEX-T6MO-0226-SM-32QOL	-0.459071249203416
GTEX-T6MO-0326-SM-32QOK	-0.0198555279681525
GTEX-T6MO-0426-SM-32QOI	0.0353264332539214
GTEX-T6MO-0526-SM-4DM6R	-0.734840903386665
GTEX-T6MO-0626-SM-4DM6P	-1.18931302161487
GTEX-T6MO-0726-SM-4DM58	-1.79487155740357
GTEX-T6MO-0826-SM-4DM51	-0.544239405704575
GTEX-T6MO-1026-SM-4DM72	0.0835302018228149
GTEX-T6MO-1126-SM-4DM5D	-0.60392310452654
GTEX-T6MO-1226-SM-4DM5S	-0.391562173513568
GTEX-T6MO-1426-SM-4DM73	-0.0557929997888326
GTEX-T6MO-1526-SM-4DM57	-0.424714099282742
GTEX-T6MO-1626-SM-32QOM	-0.385983448020605
GTEX-T6MO-1726-SM-33HB8	-0.528623594959095
GTEX-T6MO-1926-SM-32QOJ	-0.997032367239558
GTEX-T6MO-2026-SM-33HB4	-0.403671782687886
GTEX-T8EM-0006-SM-3DB71	-1.66155697105075
GTEX-T8EM-0126-SM-4DM5R	-0.617385271983627
GTEX-T8EM-0226-SM-3DB7C	-0.464298163374106
GTEX-T8EM-0326-SM-3DB7F	-0.0600774576286581
GTEX-T8EM-0426-SM-4DM7E	-0.647944658148459
GTEX-T8EM-0526-SM-4DM64	-0.815625368099628
GTEX-T8EM-0626-SM-4DM62	-0.629005647404532
GTEX-T8EM-0826-SM-4DM76	-1.91737342132479
GTEX-T8EM-1026-SM-3DB7M	-0.679532381378956
GTEX-T8EM-1126-SM-3DB7D	-0.467314742833428
GTEX-T8EM-1226-SM-4DM5J	-0.756060023836525
GTEX-T8EM-1326-SM-3DB7G	-1.88525968784717
GTEX-T8EM-1526-SM-3DB7I	-0.457305877106885
GTEX-T8EM-1626-SM-3DB7K	-1.20978702087737
GTEX-T8EM-1826-SM-4DM7F	-0.867799307734095
GTEX-TKQ1-0003-SM-3NMAE	-1.46911542065844
GTEX-TKQ1-0006-SM-33HBI	-1.1786708371843
GTEX-TKQ1-0008-SM-4DXSO	-0.35673591473156
GTEX-TKQ1-0126-SM-33HB3	-0.525838281479457
GTEX-TKQ1-0226-SM-33HB5	-0.37772636064385
GTEX-TKQ1-0326-SM-4DXSM	-0.643782380718582
GTEX-TKQ1-0426-SM-4DXT4	-0.691118077501027
GTEX-TKQ1-0526-SM-4DXTG	-0.632771769661265
GTEX-TKQ1-0626-SM-4DXTS	-0.693485385544862
GTEX-TKQ1-0926-SM-4DXU2	-0.71091948766914
GTEX-TKQ1-1026-SM-4GICL	-0.968331032326031
GTEX-TKQ1-1126-SM-4GIAZ	-0.468598235866506
GTEX-TKQ1-1226-SM-4GICJ	-0.458270617023118
GTEX-TKQ1-1326-SM-4DXU7	-0.282390646081076
GTEX-TKQ1-1426-SM-4GICK	-1.25775525000597
GTEX-TKQ2-0004-SM-3NMAC	-0.396105281542818
GTEX-TKQ2-0006-SM-33HBH	-2.35951523347492
GTEX-TKQ2-0008-SM-4DM5L	-0.693891397892188
GTEX-TKQ2-0226-SM-4DM6V	-0.804847292835873
GTEX-TKQ2-0426-SM-4DXUO	-2.16528500127914
GTEX-TKQ2-0626-SM-EZ6LB	-0.851007544958853
GTEX-TKQ2-0826-SM-33HB6	-2.54041365731781
GTEX-TKQ2-0926-SM-4DXU5	-0.435862611524998
GTEX-TKQ2-1026-SM-33HB7	-0.916378519382427
GTEX-TKQ2-1226-SM-4DXSV	-0.462472849068981
GTEX-TKQ2-1326-SM-4DXT9	-0.658153146029321
GTEX-TKQ2-1526-SM-4DXUN	-0.860520447368586
GTEX-TKQ2-1726-SM-4DXUP	-0.622459995785147
GTEX-TKQ2-1826-SM-33HB2	-0.472238215046952
GTEX-TML8-0001-SM-3NMAF	-0.965393490891512
GTEX-TML8-0005-SM-32QPA	-2.7883086002927
GTEX-TML8-0008-SM-4DXUI	-0.570056909043136
GTEX-TML8-0326-SM-4GICN	-0.33144328903048
GTEX-TML8-0526-SM-32QOQ	-1.38627294335489
GTEX-TML8-0726-SM-4DXTT	-0.289203259526112
GTEX-TML8-0926-SM-4DXSJ	-0.441192787949996
GTEX-TML8-1126-SM-4DXSS	-0.45489322222936
GTEX-TML8-1226-SM-32QON	-0.190814008668944
GTEX-TML8-1326-SM-4DXTO	-0.983252069279949
GTEX-TML8-1426-SM-4DXUT	-0.853313109403932
GTEX-TML8-1526-SM-4DXUX	-0.220520566170986
GTEX-TML8-1626-SM-32QOO	-0.391433356476286
GTEX-TML8-1826-SM-32QOR	-1.53630303580954
GTEX-TML8-1926-SM-32QOS	-0.529928814475162
GTEX-TML8-2026-SM-32QOP	-0.458087198836401
GTEX-TMMY-0005-SM-33HBN	-1.96017791170898
GTEX-TMMY-0008-SM-4DXU3	-0.529141340898603
GTEX-TMMY-0126-SM-4DXTP	-0.886413533088389
GTEX-TMMY-0226-SM-33HBA	-0.344600874972759
GTEX-TMMY-0426-SM-33HBB	-2.06906908840584
GTEX-TMMY-0526-SM-33HBC	-0.351323983081794
GTEX-TMMY-0626-SM-33HBD	-0.754367383303766
GTEX-TMMY-0726-SM-33HBE	0.142666374765804
GTEX-TMMY-0826-SM-33HB9	-0.969945520555526
GTEX-TMMY-0926-SM-4TT1Z	-0.532610799715708
GTEX-TMMY-1026-SM-4DXTI	-0.318168226266816
GTEX-TMMY-1126-SM-4DXSX	-0.915719882467673
GTEX-TMMY-1226-SM-4DXT6	-0.411933412311124
